Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,9300.00,-,-,-,1722.50,-,1409.45,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,9500.00,1305.00,1335.75,1204.40,1204.40,1204.40,1204.40,10.00,26.96,321311.25,1700.00,-25.00,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,9400.00,-,-,-,1892.35,-,1311.60,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,9200.00,-,-,-,1812.30,-,1507.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,9600.00,-,-,-,1890.00,1890.00,1118.60,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,8900.00,-,-,-,1811.35,-,1804.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,9100.00,-,-,-,1633.45,-,1606.65,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,8800.00,-,-,-,1792.80,-,1904.20,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,8700.00,-,-,-,1621.80,-,2003.55,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,9000.00,1742.35,1800.40,1624.05,1631.60,1630.00,1631.60,7.00,18.67,292498.75,1375.00,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,8500.00,-,-,-,1743.25,-,2202.30,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,27-Mar-2014,CE,8600.00,-,-,-,1711.50,-,2102.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,12400.00,-,-,-,42.75,-,30.20,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,12100.00,-,-,-,105.60,-,53.40,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11900.00,-,-,-,105.85,-,76.30,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,12000.00,-,-,-,120.30,-,64.00,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,12200.00,-,-,-,92.40,-,44.35,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,12300.00,-,-,-,73.05,-,36.65,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11800.00,-,-,-,181.25,-,90.60,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11500.00,113.00,140.00,97.35,101.00,101.00,101.00,138.00,400.72,397058.75,4225.00,-400.00,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11700.00,-,-,-,199.35,-,107.05,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11600.00,-,-,-,219.35,-,125.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11400.00,-,-,-,263.15,-,171.55,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11300.00,141.00,141.00,141.00,141.00,141.00,141.00,1.00,2.86,3525.00,25.00,25.00,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11000.00,300.00,310.00,224.25,237.25,235.00,237.25,30.00,84.53,202741.25,2775.00,50.00,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10800.00,310.35,312.80,310.35,312.80,312.80,312.80,2.00,5.56,15578.75,50.00,50.00,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10700.00,-,-,-,420.00,420.00,438.30,-,-,-,1125.00,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11100.00,-,-,-,342.15,-,263.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,11200.00,-,-,-,313.75,-,229.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10900.00,-,-,-,405.15,-,343.30,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10400.00,-,-,-,601.70,-,610.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10300.00,-,-,-,648.20,-,675.95,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10200.00,-,-,-,697.20,-,745.40,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10500.00,-,-,-,557.65,-,549.25,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10600.00,-,-,-,516.05,-,491.80,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10100.00,-,-,-,748.70,-,817.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,10000.00,-,-,-,910.00,910.00,893.65,-,-,-,2350.00,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9900.00,-,-,-,859.30,-,972.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9600.00,-,-,-,1044.10,-,1226.10,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9700.00,-,-,-,980.00,-,1139.20,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9800.00,-,-,-,918.40,-,1054.65,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9500.00,-,-,-,1110.60,-,1315.10,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9400.00,-,-,-,1180.00,-,1405.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9300.00,-,-,-,1251.35,-,1498.20,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9100.00,-,-,-,1400.15,-,1686.65,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9200.00,-,-,-,1324.50,-,1591.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,9000.00,-,-,-,1477.85,-,1782.30,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,8900.00,-,-,-,1557.55,-,1878.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,8600.00,-,-,-,1807.40,-,2170.85,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,8800.00,-,-,-,1639.10,-,1975.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,8500.00,-,-,-,1835.60,-,2268.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,24-Apr-2014,CE,8700.00,-,-,-,1722.40,-,2073.10,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,12300.00,-,-,-,205.00,205.00,107.70,-,-,-,75.00,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,12200.00,-,-,-,163.60,-,122.15,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,12400.00,175.00,178.00,175.00,178.00,178.00,178.00,3.00,9.43,13200.00,50.00,50.00,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,12100.00,-,-,-,182.70,-,138.25,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,12000.00,300.00,321.00,263.00,275.50,275.50,275.50,1017.00,3118.09,6709120.00,25450.00,25250.00,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11700.00,-,-,-,278.20,-,221.05,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11600.00,-,-,-,307.50,-,247.20,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11900.00,-,-,-,226.75,-,175.75,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11800.00,-,-,-,251.10,-,197.80,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11500.00,452.50,510.00,452.50,455.00,455.00,455.00,205.00,614.98,2560665.00,5500.00,5025.00,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11400.00,-,-,-,373.35,-,306.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11200.00,-,-,-,600.25,600.25,376.70,-,-,-,450.00,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11100.00,-,-,-,491.40,-,415.85,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11300.00,-,-,-,410.05,-,340.35,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,11000.00,618.05,650.00,600.55,650.00,650.00,650.00,7.00,20.37,111715.00,650.00,50.00,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10700.00,760.00,760.25,745.55,745.55,745.55,745.55,40.00,114.52,751917.50,300.00,300.00,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10500.00,972.00,980.00,851.25,978.65,855.00,978.65,202.00,579.67,4942102.50,5025.00,5025.00,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10900.00,-,-,-,583.80,-,502.95,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10800.00,-,-,-,634.20,-,551.05,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10600.00,-,-,-,743.60,-,656.25,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10100.00,-,-,-,1066.50,-,972.55,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10400.00,-,-,-,864.30,-,773.70,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10000.00,-,-,-,1138.60,-,1044.00,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10200.00,-,-,-,996.10,-,903.05,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,10300.00,-,-,-,928.85,-,836.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9600.00,-,-,-,1451.40,-,1355.90,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9900.00,-,-,-,1213.45,-,1118.35,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9700.00,-,-,-,1370.00,-,1274.45,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9500.00,-,-,-,1534.75,-,1439.35,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9800.00,-,-,-,1290.60,-,1195.25,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9400.00,-,-,-,1619.85,-,1524.75,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9200.00,-,-,-,1794.85,-,1700.50,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9300.00,-,-,-,1706.60,-,1611.85,-,-,-,-,-,10651.95
BANKNIFTY,03-Mar-2014,29-May-2014,CE,9100.00,-,-,-,1884.45,-,1790.50,-,-,-,-,-,10651.95
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,13000.00,3.80,3.80,1.00,2.30,2.30,2.30,17.00,55.26,930.00,2425.00,-75.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12800.00,-,-,-,360.60,-,2.95,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12900.00,-,-,-,336.55,-,2.10,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,13100.00,-,-,-,282.15,-,1.05,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12700.00,0.40,0.40,0.40,0.40,0.40,0.40,1.00,3.18,10.00,1200.00,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12400.00,-,-,-,474.45,-,10.60,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12500.00,2.70,2.90,0.80,2.90,2.90,2.90,13.00,40.63,688.75,5675.00,50.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12300.00,-,-,-,506.95,-,14.30,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12600.00,-,-,-,414.35,-,5.70,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12200.00,3.00,3.00,3.00,3.00,3.00,3.00,1.00,3.05,75.00,100.00,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12100.00,15.00,15.00,3.20,4.20,4.20,4.20,197.00,596.22,29685.00,4075.00,3475.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11900.00,5.15,10.40,5.10,9.00,9.00,9.00,895.00,2664.39,176376.25,11200.00,6250.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,12000.00,5.85,8.00,4.60,6.85,6.80,6.85,3579.00,10742.65,564576.25,89250.00,20975.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11800.00,8.50,14.65,8.50,13.15,13.35,13.15,1099.00,3245.24,318767.50,12275.00,1550.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11700.00,11.75,21.75,11.75,19.40,19.90,19.40,1718.00,5032.12,697062.50,23775.00,4700.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11400.00,32.45,63.45,32.45,59.75,59.10,59.75,5496.00,15733.41,6980952.50,145075.00,41525.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11500.00,20.80,46.60,20.75,43.20,44.00,43.20,14380.00,41474.30,13179525.00,221525.00,23400.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11300.00,46.90,88.35,44.60,83.65,85.00,83.65,3728.00,10597.64,6604237.50,104250.00,13125.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11200.00,59.10,120.40,59.05,114.10,114.00,114.10,10531.00,29744.86,25806358.75,128375.00,57225.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11600.00,16.20,32.00,16.10,28.90,30.10,28.90,2289.00,6652.86,1476253.75,33075.00,20825.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10900.00,139.95,262.10,139.95,253.85,251.00,253.85,5932.00,16480.16,31546470.00,54125.00,-1050.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11000.00,108.80,207.00,108.80,199.55,198.50,199.55,36025.00,100587.35,151859685.00,339650.00,31850.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,11100.00,88.95,159.95,85.00,153.35,153.00,153.35,5685.00,15956.86,18098600.00,35125.00,3050.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10800.00,180.00,321.25,178.40,312.95,307.00,312.95,7347.00,20299.89,46299491.25,71650.00,-24875.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10700.00,204.00,395.00,204.00,381.80,371.90,381.80,5520.00,15183.98,41798372.50,73650.00,-21400.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10600.00,278.95,464.95,278.95,451.05,450.00,451.05,3350.00,9202.60,32509926.25,34450.00,-38675.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10500.00,346.00,540.00,346.00,525.80,525.00,525.80,2288.00,6266.15,26014596.25,54900.00,-6400.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10400.00,434.30,612.00,410.70,609.25,610.00,609.25,94.00,256.95,1254707.50,5425.00,-425.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10300.00,501.10,690.15,499.20,690.15,690.15,690.15,36.00,97.94,524022.50,4000.00,100.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10200.00,550.00,795.00,550.00,779.65,795.00,779.65,71.00,193.51,1245756.25,5625.00,925.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10100.00,675.00,873.00,661.30,873.00,873.00,873.00,4.00,10.83,73007.50,1025.00,25.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,10000.00,726.90,978.00,726.70,977.05,976.25,977.05,116.00,315.34,2534322.50,24250.00,450.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9500.00,1314.40,1340.00,1314.40,1340.00,1340.00,1340.00,2.00,5.41,66360.00,1700.00,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9900.00,-,-,-,700.00,700.00,1103.20,-,-,-,75.00,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9300.00,-,-,-,1722.50,-,1684.10,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9800.00,-,-,-,950.00,950.00,1197.40,-,-,-,850.00,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9200.00,-,-,-,1812.30,-,1783.00,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9700.00,1040.00,1120.00,1020.00,1120.00,1120.00,1120.00,7.00,18.84,186500.00,1425.00,150.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9600.00,-,-,-,1890.00,1890.00,1389.75,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9400.00,-,-,-,1892.35,-,1585.50,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9100.00,-,-,-,1633.45,-,1882.10,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,9000.00,1688.10,1931.35,1687.00,1928.50,1929.40,1928.50,10.00,27.12,461957.50,1425.00,50.00,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,8800.00,-,-,-,1792.80,-,2180.00,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,8900.00,-,-,-,1811.35,-,2080.65,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,8700.00,-,-,-,1621.80,-,2279.40,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,8600.00,-,-,-,1711.50,-,2378.80,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,27-Mar-2014,CE,8500.00,1553.65,1553.65,1553.65,1553.65,1553.65,1553.65,1.00,2.51,38841.25,25.00,25.00,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,12400.00,-,-,-,42.75,-,72.90,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,12300.00,-,-,-,73.05,-,85.35,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,12200.00,-,-,-,92.40,-,99.55,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,12000.00,-,-,-,120.30,-,133.90,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11900.00,-,-,-,105.85,-,154.40,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,12100.00,-,-,-,105.60,-,115.65,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11800.00,95.00,95.00,95.00,95.00,95.00,95.00,2.00,5.95,4750.00,50.00,50.00,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11700.00,-,-,-,199.35,-,202.95,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11500.00,107.85,165.00,107.00,159.20,156.00,159.20,171.00,497.46,583192.50,4725.00,500.00,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11400.00,-,-,-,263.15,-,297.75,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11600.00,-,-,-,219.35,-,231.45,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11200.00,-,-,-,313.75,-,377.20,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11100.00,-,-,-,342.15,-,422.15,-,-,-,-,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,11300.00,-,-,-,141.00,141.00,335.75,-,-,-,25.00,-,10929.05
BANKNIFTY,04-Mar-2014,24-Apr-2014,CE,10900.00,-,-,-,405.15,-,522.85,-,-,-,-,-,10929.05
