Symbol,date,expiry,open,close,Strike_Price,Spot_Price,Risk_Free_Intrest,Time,Volatility,LTP,BS_Call,MC_Call,FD_Call,C(T+1),C_BS(T+1),C_MC(T+1),C_FD(T+1)
BANKNIFTY,04-Mar-2013,25-Apr-2013,-,696.2,11575.6,12400.0,0.00094,0.1424657534,0.2400187185,-,171.4029989,179.8697737,149.7085089,696.2,413.8941744,414.7088575,384.4837879
BANKNIFTY,04-Mar-2013,25-Apr-2013,-,925.2,11575.6,12100.0,0.00094,0.1424657534,0.2807215558,-,326.3229699,323.587588,300.4010434,180.0,605.6781079,600.5395321,587.5139538
BANKNIFTY,04-Mar-2013,25-Apr-2013,157.9,163.65,11575.6,12000.0,0.00094,0.1424657534,0.3214905839,166,433.2546477,451.6641434,414.5207007,228.85,402.053623,399.8646404,378.2535726
BANKNIFTY,04-Mar-2013,25-Apr-2013,-,845.45,11575.6,12200.0,0.00094,0.1424657534,0.2971356818,-,319.5575391,329.7863098,299.0212095,845.45,676.8332834,689.3144095,651.1598097
BANKNIFTY,04-Mar-2013,30-May-2013,-,163.8,11575.6,13000.0,0.00094,0.2383561644,0.4386641606,-,550.511198,567.960783,567.852564,163.8,277.6626009,289.9821232,241.9446209
BANKNIFTY,04-Mar-2013,30-May-2013,-,182.8,11575.6,12900.0,0.00094,0.2383561644,0.2614834733,-,219.5558354,227.3010829,189.0664714,182.8,289.7173846,290.2956932,261.5914828
BANKNIFTY,04-Mar-2013,30-May-2013,-,146.5,11575.6,13100.0,0.00094,0.2383561644,0.2927550845,-,234.2601596,260.5812603,210.3443363,146.5,554.9178203,573.7020169,538.1488807
BANKNIFTY,04-Mar-2013,30-May-2013,-,226.6,11575.6,12700.0,0.00094,0.2383561644,0.3626392232,-,475.9050263,495.9713542,463.003092,226.6,456.1872174,474.3229424,420.3249729
BANKNIFTY,04-Mar-2013,30-May-2013,-,250.7,11575.6,12600.0,0.00094,0.2383561644,0.3029314997,-,379.1217194,401.9115747,346.8871662,250.7,447.7005879,467.7015331,422.907528
BANKNIFTY,04-Mar-2013,30-May-2013,-,204.0,11575.6,12800.0,0.00094,0.2383561644,0.3286331951,-,375.8598607,392.4285375,352.3098283,204.0,593.5029122,618.0980082,571.2909521
BANKNIFTY,04-Mar-2013,30-May-2013,-,277.55,11575.6,12500.0,0.00094,0.2383561644,0.3484690674,-,508.1527406,522.5248762,488.0896778,277.55,386.4544299,396.2157039,331.2320076
BANKNIFTY,04-Mar-2013,30-May-2013,-,306.55,11575.6,12400.0,0.00094,0.2383561644,0.2400187185,-,306.9629011,319.898659,259.5491053,306.55,487.5450005,506.3827696,435.9463206
BANKNIFTY,04-Mar-2013,30-May-2013,-,337.95,11575.6,12300.0,0.00094,0.2383561644,0.2680316899,-,399.731875,394.0356221,354.7001384,337.95,594.6564439,623.4611842,548.0635475
BANKNIFTY,04-Mar-2013,30-May-2013,-,371.7,11575.6,12200.0,0.00094,0.2383561644,0.2971356818,-,499.80243,503.3892904,458.5623045,371.7,738.6929644,761.4686341,699.1378092
BANKNIFTY,04-Mar-2013,30-May-2013,-,446.8,11575.6,12000.0,0.00094,0.2383561644,0.3214905839,-,633.5408004,662.6559868,596.2088103,446.8,825.1985765,839.8212524,791.5992695
BANKNIFTY,04-Mar-2013,30-May-2013,-,408.0,11575.6,12100.0,0.00094,0.2383561644,0.2807215558,-,501.3566536,512.7502858,454.1081213,408.0,887.7891641,927.5431248,842.2823672
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,43.45,11792.05,14200.0,0.00094,0.1397260274,0.11717586,-,0.004058453804,0.0183650158,0.001061756845,43.45,0.002595524097,0.0,0.0006727364201
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,35.2,11792.05,14300.0,0.00094,0.1397260274,0.1156394789,-,0.001511313919,0.0,0.0003561800052,35.2,2.38e-06,0.0,-7.99e-05
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,53.4,11792.05,14100.0,0.00094,0.1397260274,0.08094998074,-,8.59e-07,0.0,-0.0001009110576,53.4,18.47717897,20.4897449,13.84861265
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,136.45,11792.05,13600.0,0.00094,0.1397260274,0.2017847447,-,15.47780605,15.55676156,11.71261274,136.45,21.20584155,23.55202979,16.532481
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,114.2,11792.05,13700.0,0.00094,0.1397260274,0.2169462882,-,18.06080314,20.10308501,14.06032371,114.2,1.883823107,2.296658234,1.107803148
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,79.05,11792.05,13900.0,0.00094,0.1397260274,0.1628043343,-,1.439006855,1.368146897,0.860802235,79.05,75.09274292,80.70847537,66.69529365
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,91.0,11792.05,13500.0,0.00094,0.1397260274,0.2709582784,91,67.28434144,73.11173119,59.48334625,91.0,12.21812064,11.95803095,9.300256877
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,65.15,11792.05,14000.0,0.00094,0.1397260274,0.2211210982,-,10.3786415,12.58070959,8.014252112,65.15,1.890564747,2.325729682,1.075996363
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,95.3,11792.05,13800.0,0.00094,0.1397260274,0.1558666921,-,1.422720797,1.327036934,0.8273566924,95.3,20.84800424,21.65632402,15.50858171
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,189.2,11792.05,13400.0,0.00094,0.1397260274,0.1873637291,-,17.22186422,18.8585748,12.48720882,189.2,84.13107762,93.62123496,72.04734501
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,257.25,11792.05,13200.0,0.00094,0.1397260274,0.2433891325,-,74.42773383,79.69155827,63.49291798,257.25,71.53583737,73.9737916,61.24322299
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,221.3,11792.05,13300.0,0.00094,0.1397260274,0.2433535251,-,63.13495155,62.63709005,53.92017537,221.3,159.6714579,166.6771178,147.4133994
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,297.25,11792.05,13100.0,0.00094,0.1397260274,0.2927550845,-,145.6093409,145.6384961,133.4501931,297.25,401.9321922,418.1104686,411.4992415
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,20.0,11792.05,13000.0,0.00094,0.1397260274,0.4386641606,20,381.5168421,407.1368742,388.762666,20.0,157.8674897,160.9596167,141.1111268
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,389.9,11792.05,12900.0,0.00094,0.1397260274,0.2614834733,-,142.248372,147.1667366,126.9596562,389.9,299.3256201,303.7800583,281.43899
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,560.95,11792.05,12600.0,0.00094,0.1397260274,0.3029314997,-,276.11278,279.0458277,257.5388941,560.95,366.3565259,373.7426116,359.5787065
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,499.7,11792.05,12700.0,0.00094,0.1397260274,0.3626392232,-,343.2976564,355.9820541,336.1515893,499.7,282.2094384,290.040238,268.4554342
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,442.65,11792.05,12800.0,0.00094,0.1397260274,0.3286331951,-,261.8012566,273.6265312,250.1083122,442.65,433.8586044,434.6982549,408.2212086
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,845.45,11792.05,12200.0,0.00094,0.1397260274,0.2971356818,-,402.053623,399.8646404,378.2535726,845.45,408.4024745,414.9629657,394.79448
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,626.3,11792.05,12500.0,0.00094,0.1397260274,0.3484690674,-,382.1514897,389.2470624,370.8760885,99.0,343.5178549,347.3480251,315.0547895
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,768.9,11792.05,12300.0,0.00094,0.1397260274,0.2680316899,-,314.5584062,326.2425188,286.7489572,768.9,260.0575352,266.8211002,231.5545879
BANKNIFTY,05-Mar-2013,25-Apr-2013,-,696.2,11792.05,12400.0,0.00094,0.1397260274,0.2400187185,-,234.4937828,243.696534,207.2007754,696.2,448.0776515,457.9818627,416.5552094
BANKNIFTY,05-Mar-2013,30-May-2013,-,116.05,11792.05,13200.0,0.00094,0.2356164384,0.2433891325,-,175.6828211,187.5927253,146.4014445,116.05,311.0579642,308.2818579,281.9401992
BANKNIFTY,05-Mar-2013,30-May-2013,-,146.5,11792.05,13100.0,0.00094,0.2356164384,0.2927550845,-,289.7173846,290.2956932,261.5914828,146.5,653.6078473,690.3870925,671.1220286
BANKNIFTY,05-Mar-2013,30-May-2013,-,163.8,11792.05,13000.0,0.00094,0.2356164384,0.4386641606,-,626.3989751,610.90169,645.2095136,163.8,300.5588291,295.1877751,262.2833755
BANKNIFTY,05-Mar-2013,30-May-2013,-,182.8,11792.05,12900.0,0.00094,0.2356164384,0.2614834733,-,277.6626009,289.9821232,241.9446209,182.8,584.3207625,602.024774,566.793338
BANKNIFTY,05-Mar-2013,30-May-2013,-,226.6,11792.05,12700.0,0.00094,0.2356164384,0.3626392232,-,554.9178203,573.7020169,538.1488807,226.6,485.7557446,493.1680104,446.2674531
BANKNIFTY,05-Mar-2013,30-May-2013,-,250.7,11792.05,12600.0,0.00094,0.2356164384,0.3029314997,-,456.1872174,474.3229424,420.3249729,250.7,625.5594585,647.2577241,603.382318
BANKNIFTY,05-Mar-2013,30-May-2013,-,277.55,11792.05,12500.0,0.00094,0.2356164384,0.3484690674,-,593.5029122,618.0980082,571.2909521,277.55,474.8356585,499.313742,448.8496871
BANKNIFTY,05-Mar-2013,30-May-2013,-,204.0,11792.05,12800.0,0.00094,0.2356164384,0.3286331951,-,447.7005879,467.7015331,422.907528,204.0,631.2309863,638.7333742,581.8043908
BANKNIFTY,05-Mar-2013,30-May-2013,-,371.7,11792.05,12200.0,0.00094,0.2356164384,0.2971356818,-,594.6564439,623.4611842,548.0635475,371.7,521.9285065,528.3630465,467.9871597
BANKNIFTY,05-Mar-2013,30-May-2013,-,337.95,11792.05,12300.0,0.00094,0.2356164384,0.2680316899,-,487.5450005,506.3827696,435.9463206,337.95,418.1770856,432.1269781,359.958885
BANKNIFTY,05-Mar-2013,30-May-2013,-,306.55,11792.05,12400.0,0.00094,0.2356164384,0.2400187185,-,386.4544299,396.2157039,331.2320076,306.55,638.8307848,659.6589147,583.0083819
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,35.2,11876.2,14300.0,0.00094,0.1369863014,0.1156394789,-,0.002595524097,0.0,0.0006727364201,35.2,0.01226624514,0.03750039608,0.00366439472
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,43.45,11876.2,14200.0,0.00094,0.1369863014,0.11717586,-,0.006806906801,0.0,0.001997230163,43.45,7.53e-06,0.0,-5.58e-05
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,53.4,11876.2,14100.0,0.00094,0.1369863014,0.08094998074,-,2.38e-06,0.0,-7.99e-05,53.4,14.73040059,17.21685774,11.59795408
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,65.15,11876.2,14000.0,0.00094,0.1369863014,0.2211210982,-,12.21812064,11.95803095,9.300256877,65.15,2.558075205,2.910290709,1.600863728
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,79.05,11876.2,13900.0,0.00094,0.1369863014,0.1628043343,-,1.883823107,2.296658234,1.107803148,79.05,2.60836287,2.462613087,1.5915906
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,95.3,11876.2,13800.0,0.00094,0.1369863014,0.1558666921,-,1.890564747,2.325729682,1.075996363,95.3,25.45595648,27.33404695,20.35207234
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,114.2,11876.2,13700.0,0.00094,0.1369863014,0.2169462882,-,21.20584155,23.55202979,16.532481,114.2,22.5846849,22.85831425,17.46121504
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,136.45,11876.2,13600.0,0.00094,0.1369863014,0.2017847447,-,18.47717897,20.4897449,13.84861265,136.45,85.10672751,92.28512152,74.98461176
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,91.0,11876.2,13500.0,0.00094,0.1369863014,0.2709582784,91,75.09274292,80.70847537,66.69529365,91.0,25.85155153,26.22284054,19.38238738
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,189.2,11876.2,13400.0,0.00094,0.1369863014,0.1873637291,-,20.84800424,21.65632402,15.50858171,189.2,82.40047742,86.1979044,70.47794171
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,221.3,11876.2,13300.0,0.00094,0.1369863014,0.2433535251,-,71.53583737,73.9737916,61.24322299,221.3,96.62059214,97.93462265,83.90978755
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,257.25,11876.2,13200.0,0.00094,0.1369863014,0.2433891325,-,84.13107762,93.62123496,72.04734501,257.25,177.2693947,184.6924913,163.3981587
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,297.25,11876.2,13100.0,0.00094,0.1369863014,0.2927550845,-,159.6714579,166.6771178,147.4133994,297.25,426.7353012,441.6947668,437.7020192
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,20.0,11876.2,13000.0,0.00094,0.1369863014,0.4386641606,20,401.9321922,418.1104686,411.4992415,69.5,177.5046995,185.8163918,158.6210903
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,389.9,11876.2,12900.0,0.00094,0.1369863014,0.2614834733,-,157.8674897,160.9596167,141.1111268,55.0,307.2495063,315.2496488,293.8717067
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,442.65,11876.2,12800.0,0.00094,0.1369863014,0.3286331951,-,282.2094384,290.040238,268.4554342,442.65,394.4033655,395.9781407,386.3894847
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,499.7,11876.2,12700.0,0.00094,0.1369863014,0.3626392232,-,366.3565259,373.7426116,359.5787065,499.7,327.783547,336.1246523,308.6601612
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,560.95,11876.2,12600.0,0.00094,0.1369863014,0.3029314997,-,299.3256201,303.7800583,281.43899,90.0,440.2199812,461.9182784,428.4365962
BANKNIFTY,06-Mar-2013,25-Apr-2013,99.95,99.0,11876.2,12500.0,0.00094,0.1369863014,0.3484690674,99,408.4024745,414.9629657,394.79448,129.5,291.7261593,304.4095536,259.1655514
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,696.2,11876.2,12400.0,0.00094,0.1369863014,0.2400187185,-,260.0575352,266.8211002,231.5545879,148.0,378.914319,388.1999672,349.2585669
BANKNIFTY,06-Mar-2013,25-Apr-2013,-,768.9,11876.2,12300.0,0.00094,0.1369863014,0.2680316899,-,343.5178549,347.3480251,315.0547895,184.0,472.3467123,478.7441022,444.8486631
BANKNIFTY,06-Mar-2013,30-May-2013,-,156.65,11876.2,13300.0,0.00094,0.2328767123,0.2433535251,-,172.7549788,167.88456,143.7960916,156.65,84.36517381,98.35371547,61.25213203
BANKNIFTY,06-Mar-2013,30-May-2013,-,139.65,11876.2,13400.0,0.00094,0.2328767123,0.1873637291,-,72.35967761,79.06939497,52.05516009,139.65,213.4469167,221.6279992,179.4165336
BANKNIFTY,06-Mar-2013,30-May-2013,-,116.05,11876.2,13200.0,0.00094,0.2328767123,0.2433891325,-,192.6265487,191.9995251,161.8718742,116.05,336.8119775,354.8555365,305.0479364
BANKNIFTY,06-Mar-2013,30-May-2013,-,146.5,11876.2,13100.0,0.00094,0.2328767123,0.2927550845,-,311.0579642,308.2818579,281.9401992,146.5,685.7983046,677.6310927,702.2943381
BANKNIFTY,06-Mar-2013,30-May-2013,-,163.8,11876.2,13000.0,0.00094,0.2328767123,0.4386641606,-,653.6078473,690.3870925,671.1220286,163.8,328.2809353,340.9440249,285.7220288
BANKNIFTY,06-Mar-2013,30-May-2013,-,182.8,11876.2,12900.0,0.00094,0.2328767123,0.2614834733,-,300.5588291,295.1877751,262.2833755,182.8,507.1751906,527.4289859,478.3088169
BANKNIFTY,06-Mar-2013,30-May-2013,-,204.0,11876.2,12800.0,0.00094,0.2328767123,0.3286331951,-,474.8356585,499.313742,448.8496871,204.0,619.1649877,640.3553766,603.2068394
BANKNIFTY,06-Mar-2013,30-May-2013,-,226.6,11876.2,12700.0,0.00094,0.2328767123,0.3626392232,-,584.3207625,602.024774,566.793338,226.6,663.4763496,686.3673843,639.7828951
BANKNIFTY,06-Mar-2013,30-May-2013,-,277.55,11876.2,12500.0,0.00094,0.2328767123,0.3484690674,-,625.5594585,647.2577241,603.382318,277.55,520.991339,546.828779,481.9209891
BANKNIFTY,06-Mar-2013,30-May-2013,-,250.7,11876.2,12600.0,0.00094,0.2328767123,0.3029314997,-,485.7557446,493.1680104,446.2674531,250.7,456.257448,477.1288313,396.0632534
BANKNIFTY,06-Mar-2013,30-May-2013,-,306.55,11876.2,12400.0,0.00094,0.2328767123,0.2400187185,-,418.1770856,432.1269781,359.958885,306.55,562.8515657,577.1290305,504.189695
BANKNIFTY,06-Mar-2013,30-May-2013,-,337.95,11876.2,12300.0,0.00094,0.2328767123,0.2680316899,-,521.9285065,528.3630465,467.9871597,337.95,674.4825816,665.5165908,625.3335071
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,35.2,11970.25,14300.0,0.00094,0.1342465753,0.1156394789,-,0.004812518991,0.0,0.001223050796,35.2,0.0001606576005,0.0,1.27e-05
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,53.4,11970.25,14100.0,0.00094,0.1342465753,0.08094998074,-,7.53e-06,0.0,-5.58e-05,53.4,0.06080405285,0.08703520312,0.02159829829
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,43.45,11970.25,14200.0,0.00094,0.1342465753,0.11717586,-,0.01226624514,0.03750039608,0.00366439472,43.45,24.72494049,28.81956368,19.92182996
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,65.15,11970.25,14000.0,0.00094,0.1342465753,0.2211210982,-,14.73040059,17.21685774,11.59795408,65.15,38.53934013,38.32523087,30.55290891
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,136.45,11970.25,13600.0,0.00094,0.1342465753,0.2017847447,-,22.5846849,22.85831425,17.46121504,136.45,41.68289068,40.36766114,33.95969241
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,114.2,11970.25,13700.0,0.00094,0.1342465753,0.2169462882,-,25.45595648,27.33404695,20.35207234,114.2,5.823445666,6.092958171,3.729850144
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,79.05,11970.25,13900.0,0.00094,0.1342465753,0.1628043343,-,2.558075205,2.910290709,1.600863728,79.05,119.5258496,126.4017435,106.9472563
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,91.0,11970.25,13500.0,0.00094,0.1342465753,0.2709582784,91,85.10672751,92.28512152,74.98461176,91.0,6.136365422,7.397384228,3.871109684
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,95.3,11970.25,13800.0,0.00094,0.1342465753,0.1558666921,-,2.60836287,2.462613087,1.5915906,95.3,45.26006384,46.4550863,34.74509601
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,189.2,11970.25,13400.0,0.00094,0.1342465753,0.1873637291,-,25.85155153,26.22284054,19.38238738,189.2,504.0010452,507.3255084,512.5007837
BANKNIFTY,07-Mar-2013,25-Apr-2013,69.5,69.5,11970.25,13000.0,0.00094,0.1342465753,0.4386641606,69.5,426.7353012,441.6947668,437.7020192,40.0,240.4649016,247.580444,216.6336648
BANKNIFTY,07-Mar-2013,25-Apr-2013,55,55.0,11970.25,12900.0,0.00094,0.1342465753,0.2614834733,55,177.5046995,185.8163918,158.6210903,80.2,119.7698818,126.1785651,103.8983253
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,221.3,11970.25,13300.0,0.00094,0.1342465753,0.2433535251,-,82.40047742,86.1979044,70.47794171,221.3,138.9633588,142.4130664,122.1300181
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,257.25,11970.25,13200.0,0.00094,0.1342465753,0.2433891325,-,96.62059214,97.93462265,83.90978755,257.25,234.0644494,239.6404193,217.7342304
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,297.25,11970.25,13100.0,0.00094,0.1342465753,0.2927550845,-,177.2693947,184.6924913,163.3981587,297.25,384.5840353,401.3984346,367.3145267
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,442.65,11970.25,12800.0,0.00094,0.1342465753,0.3286331951,-,307.2495063,315.2496488,293.8717067,100.0,535.4610843,555.1935412,519.7448114
BANKNIFTY,07-Mar-2013,25-Apr-2013,121,129.5,11970.25,12500.0,0.00094,0.1342465753,0.3484690674,130,440.2199812,461.9182784,428.4365962,201.35,484.0351904,485.8945345,449.2785043
BANKNIFTY,07-Mar-2013,25-Apr-2013,-,499.7,11970.25,12700.0,0.00094,0.1342465753,0.3626392232,-,394.4033655,395.9781407,386.3894847,126.85,387.8964304,400.3493622,349.0450514
BANKNIFTY,07-Mar-2013,25-Apr-2013,148,148.0,11970.25,12400.0,0.00094,0.1342465753,0.2400187185,148,291.7261593,304.4095536,259.1655514,243.0,584.8356585,589.0463249,552.4158187
BANKNIFTY,07-Mar-2013,25-Apr-2013,75,90.0,11970.25,12600.0,0.00094,0.1342465753,0.3029314997,90,327.783547,336.1246523,308.6601612,159.5,820.4152174,854.1931147,796.2246689
BANKNIFTY,07-Mar-2013,30-May-2013,-,128.55,11970.25,13500.0,0.00094,0.2301369863,0.2709582784,-,201.1787102,212.9891645,175.7348057,128.55,249.7862407,255.3589137,211.97055
BANKNIFTY,07-Mar-2013,30-May-2013,-,156.65,11970.25,13300.0,0.00094,0.2301369863,0.2433535251,-,191.8256418,203.561267,161.3360419,156.65,412.2437868,432.7404678,376.5316004
BANKNIFTY,07-Mar-2013,30-May-2013,-,146.5,11970.25,13100.0,0.00094,0.2301369863,0.2927550845,-,336.8119775,354.8555365,305.0479364,146.5,123.5039294,132.1522113,91.95192876
BANKNIFTY,07-Mar-2013,30-May-2013,-,139.65,11970.25,13400.0,0.00094,0.2301369863,0.1873637291,-,84.36517381,98.35371547,61.25213203,139.65,778.0961741,791.1340166,800.4214626
BANKNIFTY,07-Mar-2013,30-May-2013,-,163.8,11970.25,13000.0,0.00094,0.2301369863,0.4386641606,-,685.7983046,677.6310927,702.2943381,163.8,276.219446,292.3006995,235.7400468
BANKNIFTY,07-Mar-2013,30-May-2013,-,116.05,11970.25,13200.0,0.00094,0.2301369863,0.2433891325,-,213.4469167,221.6279992,179.4165336,116.05,409.2565452,422.9866511,361.3660153
BANKNIFTY,07-Mar-2013,30-May-2013,-,182.8,11970.25,12900.0,0.00094,0.2301369863,0.2614834733,-,328.2809353,340.9440249,285.7220288,182.8,620.8860359,656.6153058,575.772359
BANKNIFTY,07-Mar-2013,30-May-2013,-,250.7,11970.25,12600.0,0.00094,0.2301369863,0.3029314997,-,520.991339,546.828779,481.9209891,250.7,564.2367159,589.7716523,494.0796422
BANKNIFTY,07-Mar-2013,30-May-2013,-,306.55,11970.25,12400.0,0.00094,0.2301369863,0.2400187185,-,456.257448,477.1288313,396.0632534,306.55,769.9260956,818.4529907,743.4298045
BANKNIFTY,07-Mar-2013,30-May-2013,-,277.55,11970.25,12500.0,0.00094,0.2301369863,0.3484690674,-,663.4763496,686.3673843,639.7828951,277.55,717.8916298,739.4053522,698.9248358
BANKNIFTY,07-Mar-2013,30-May-2013,-,226.6,11970.25,12700.0,0.00094,0.2301369863,0.3626392232,-,619.1649877,640.3553766,603.2068394,226.6,599.5642341,616.2789069,569.3051461
