Symbol,date,expiry,open,close,Strike_Price,Spot_Price,Risk_Free_Intrest,Time,Volatility,LTP,BS_Call,MC_Call,FD_Call,C(T+1),C_BS(T+1),C_MC(T+1),C_FD(T+1)
BANKNIFTY,05-Mar-2013,28-Mar-2013,-,1618.1,11792.05,10300.0,0.00094,0.06301369863,0.2275849208,-,1544.265533,1550.447968,1504.047392,1618.1,1331.056703,1334.127659,1294.335127
BANKNIFTY,05-Mar-2013,28-Mar-2013,-,1547.1,11792.05,10600.0,0.00094,0.06301369863,0.2358923918,-,1251.915091,1253.157558,1214.056583,1547.1,1724.444631,1726.118065,1682.037881
BANKNIFTY,05-Mar-2013,28-Mar-2013,-,1717.3,11792.05,10200.0,0.00094,0.06301369863,0.2061811478,-,1642.635144,1668.143123,1598.71419,1717.3,1823.858804,1832.40205,1779.838689
BANKNIFTY,05-Mar-2013,28-Mar-2013,-,1460.3,11792.05,10100.0,0.00094,0.06301369863,0.1956666474,-,1741.91456,1761.179563,1696.304159,1460.3,1923.355885,1933.588546,1876.961095
BANKNIFTY,05-Mar-2013,28-Mar-2013,-,2294.9,11792.05,10000.0,0.00094,0.06301369863,0.1785971469,2294.9,1841.349632,1854.640952,1793.264175,1900.0,2022.881407,2032.023587,1973.397671
BANKNIFTY,05-Mar-2013,28-Mar-2013,1701,1975.0,11792.05,9900.0,0.00094,0.06301369863,0.1532600722,1975,1940.848144,1946.46818,1889.554841,1975.0,0.006806906801,0.0,0.001997230163
BANKNIFTY,06-Mar-2013,28-Mar-2013,795,795.0,11876.2,11100.0,0.00094,0.0602739726,0.3092128016,795,907.7101343,906.3532179,888.99844,795.0,746.0607815,754.3879312,730.3725785
BANKNIFTY,06-Mar-2013,28-Mar-2013,713.1,679.05,11876.2,11200.0,0.00094,0.0602739726,0.316966537,679.05,833.9314641,844.7483927,817.2500473,686.1,829.649424,832.604025,815.1005234
BANKNIFTY,06-Mar-2013,28-Mar-2013,614,645.9,11876.2,11300.0,0.00094,0.0602739726,0.3241204912,645.9,764.30938,765.7553991,749.3075951,749.0,1072.520095,1070.097297,1055.08218
BANKNIFTY,06-Mar-2013,28-Mar-2013,891,938.0,11876.2,11000.0,0.00094,0.0602739726,0.3187654855,938,996.9126807,995.5735859,978.8056516,879.95,1322.980774,1344.190366,1287.563369
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,1775.15,11876.2,10700.0,0.00094,0.0602739726,0.2357976487,-,1234.162367,1244.522244,1197.696868,1775.15,1521.979244,1528.10166,1491.694676
BANKNIFTY,06-Mar-2013,28-Mar-2013,1374.65,1412.5,11876.2,10500.0,0.00094,0.0602739726,0.2673894099,1415,1432.8306,1448.232133,1401.738089,1430.3,1420.828048,1431.878681,1385.190871
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,1547.1,11876.2,10600.0,0.00094,0.0602739726,0.2358923918,-,1331.056703,1334.127659,1294.335127,1547.1,1241.991848,1234.016519,1218.62035
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,1748.3,11876.2,10800.0,0.00094,0.0602739726,0.2965962847,-,1159.357405,1163.464606,1135.854499,1748.3,1152.755347,1170.899013,1131.261653
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,765.0,11876.2,10900.0,0.00094,0.0602739726,0.3021920534,745,1072.917751,1085.531104,1051.025704,765.0,1617.535297,1628.08205,1578.556904
BANKNIFTY,06-Mar-2013,28-Mar-2013,1400,1400.0,11876.2,10400.0,0.00094,0.0602739726,0.2175634113,1400,1526.180567,1541.725726,1485.83069,1400.0,1717.022401,1727.61671,1679.460545
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,1618.1,11876.2,10300.0,0.00094,0.0602739726,0.2275849208,-,1625.578125,1622.88039,1586.680079,1618.1,1816.227119,1822.740178,1775.341947
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,1717.3,11876.2,10200.0,0.00094,0.0602739726,0.2061811478,-,1724.444631,1726.118065,1682.037881,1717.3,2114.814287,2126.727618,2067.131526
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,1975.0,11876.2,9900.0,0.00094,0.0602739726,0.1532600722,1975,2022.881407,2032.023587,1973.397671,1975.0,2015.265258,2027.546146,1970.553794
BANKNIFTY,06-Mar-2013,28-Mar-2013,1900,1900.0,11876.2,10000.0,0.00094,0.0602739726,0.1785971469,1900,1923.355885,1933.588546,1876.961095,1925.0,1915.727022,1916.437675,1873.29628
BANKNIFTY,06-Mar-2013,28-Mar-2013,-,1460.3,11876.2,10100.0,0.00094,0.0602739726,0.1956666474,-,1823.858804,1832.40205,1779.838689,1460.3,0.004812518991,0.0,0.001223050796
BANKNIFTY,07-Mar-2013,28-Mar-2013,558,603.5,11970.25,11400.0,0.00094,0.05753424658,0.3149481031,603.5,746.0607815,754.3879312,730.3725785,849.35,1011.151507,1015.127235,994.854997
BANKNIFTY,07-Mar-2013,28-Mar-2013,678,749.0,11970.25,11300.0,0.00094,0.05753424658,0.3241204912,749,829.649424,832.604025,815.1005234,943.0,1093.041232,1088.53722,1075.421283
BANKNIFTY,07-Mar-2013,28-Mar-2013,686.1,686.1,11970.25,11200.0,0.00094,0.05753424658,0.316966537,686.1,903.438702,912.506076,886.8787647,1030.0,1273.189849,1279.286757,1254.682716
BANKNIFTY,07-Mar-2013,28-Mar-2013,892.4,879.95,11970.25,11000.0,0.00094,0.05753424658,0.3187654855,879.95,1072.520095,1070.097297,1055.08218,1231.2,1360.751203,1376.678818,1338.474349
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,765.0,11970.25,10900.0,0.00094,0.05753424658,0.3021920534,745,1152.755347,1170.899013,1131.261653,765.0,1454.49562,1476.687062,1430.979913
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1748.3,11970.25,10800.0,0.00094,0.05753424658,0.2965962847,-,1241.991848,1234.016519,1218.62035,1748.3,1178.325779,1181.973723,1158.757097
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,795.0,11970.25,11100.0,0.00094,0.05753424658,0.3092128016,795,981.2394896,1001.537485,961.820232,795.0,1841.940808,1838.881783,1803.87912
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1400.0,11970.25,10400.0,0.00094,0.05753424658,0.2175634113,1400,1617.535297,1628.08205,1578.556904,1700.0,1643.558133,1653.993946,1608.534729
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1547.1,11970.25,10600.0,0.00094,0.05753424658,0.2358923918,-,1420.828048,1431.878681,1385.190871,1547.1,1743.857402,1758.396362,1714.005095
BANKNIFTY,07-Mar-2013,28-Mar-2013,1361.1,1430.3,11970.25,10500.0,0.00094,0.05753424658,0.2673894099,1430.3,1521.979244,1528.10166,1491.694676,1430.3,1941.501727,1948.708034,1904.833569
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1618.1,11970.25,10300.0,0.00094,0.05753424658,0.2275849208,-,1717.022401,1727.61671,1679.460545,1618.1,1544.592916,1548.756406,1509.699777
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1775.15,11970.25,10700.0,0.00094,0.05753424658,0.2357976487,-,1322.980774,1344.190366,1287.563369,1775.15,2240.125538,2252.6677,2196.570978
BANKNIFTY,07-Mar-2013,28-Mar-2013,1900,1925.0,11970.25,10000.0,0.00094,0.05753424658,0.1785971469,1925,2015.265258,2027.546146,1970.553794,1925.0,2040.992342,2058.001868,2001.141081
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1717.3,11970.25,10200.0,0.00094,0.05753424658,0.2061811478,-,1816.227119,1822.740178,1775.341947,1717.3,2140.555615,2145.889716,2099.212068
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1460.3,11970.25,10100.0,0.00094,0.05753424658,0.1956666474,-,1915.727022,1916.437675,1873.29628,1460.3,2339.69673,2343.600752,2293.259636
BANKNIFTY,07-Mar-2013,28-Mar-2013,-,1975.0,11970.25,9900.0,0.00094,0.05753424658,0.1532600722,1975,2114.814287,2126.727618,2067.131526,1975.0,0.02616942618,0.0,0.008199580276
BANKNIFTY,11-Mar-2013,28-Mar-2013,770.9,740.6,12165.4,11500.0,0.00094,0.04657534247,0.3592135596,745.4,822.6797888,831.0754201,816.3785843,660.9,858.7259042,859.4557925,846.6655501
BANKNIFTY,11-Mar-2013,28-Mar-2013,933,933.0,12165.4,11300.0,0.00094,0.04657534247,0.3241204912,933,961.9474665,977.2260315,948.579516,933.0,939.7863737,930.6945459,926.2850898
BANKNIFTY,11-Mar-2013,28-Mar-2013,1009.25,1013.35,12165.4,11200.0,0.00094,0.04657534247,0.316966537,1013.35,1045.517867,1055.880573,1029.978084,1013.35,771.2643466,768.5692116,758.3359396
BANKNIFTY,11-Mar-2013,28-Mar-2013,838,815.0,12165.4,11400.0,0.00094,0.04657534247,0.3149481031,815,872.2622166,881.5028852,857.8565306,815.0,1024.677516,1035.244833,1009.361499
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,795.0,12165.4,11100.0,0.00094,0.04657534247,0.3092128016,795,1132.518028,1139.868444,1115.479368,795.0,1118.958784,1122.48781,1104.54664
BANKNIFTY,11-Mar-2013,28-Mar-2013,1211,1181.0,12165.4,11000.0,0.00094,0.04657534247,0.3187654855,1181,1227.884486,1238.67507,1212.335567,1129.0,1301.032946,1308.605952,1282.447507
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1748.3,12165.4,10800.0,0.00094,0.04657534247,0.2965962847,-,1412.512749,1411.00977,1392.4618,1748.3,1392.394608,1399.963271,1364.849503
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1775.15,12165.4,10700.0,0.00094,0.04657534247,0.2357976487,-,1505.271492,1514.482158,1475.665178,1775.15,1206.995428,1220.964955,1189.439257
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,765.0,12165.4,10900.0,0.00094,0.04657534247,0.3021920534,745,1317.552146,1331.295929,1298.792869,765.0,1491.518209,1502.839796,1463.859358
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1547.1,12165.4,10600.0,0.00094,0.04657534247,0.2358923918,-,1604.516334,1611.883839,1574.799154,1547.1,1591.68639,1591.354907,1568.178704
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1430.3,12165.4,10500.0,0.00094,0.04657534247,0.2673894099,1430.3,1704.587632,1711.252549,1679.286241,1430.3,1690.248479,1700.437421,1660.223811
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1700.0,12165.4,10400.0,0.00094,0.04657534247,0.2175634113,1700,1803.356799,1812.921357,1771.094082,1700.0,1789.895447,1786.9598,1760.977381
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1618.1,12165.4,10300.0,0.00094,0.04657534247,0.2275849208,-,1902.986622,1910.454751,1871.90786,1618.1,2088.815133,2092.773161,2054.447622
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1925.0,12165.4,10000.0,0.00094,0.04657534247,0.1785971469,1925,2201.855909,2203.988313,2164.940992,2050.0,2188.471968,2190.915635,2151.822583
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1975.0,12165.4,9900.0,0.00094,0.04657534247,0.1532600722,1975,2301.491342,2310.019466,2262.130831,1975.0,1889.50568,1896.075522,1858.069462
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1717.3,12165.4,10200.0,0.00094,0.04657534247,0.2061811478,-,2002.587942,2006.276023,1968.814064,1717.3,1989.158773,1989.952872,1956.541562
BANKNIFTY,11-Mar-2013,28-Mar-2013,-,1460.3,12165.4,10100.0,0.00094,0.04657534247,0.1956666474,-,2102.220795,2112.310356,2067.181582,1460.3,0.009062318519,0.0,0.002750398588
BANKNIFTY,12-Mar-2013,28-Mar-2013,1204.3,1129.0,12054.5,11000.0,0.00094,0.04383561644,0.3187654855,1129,1118.958784,1122.48781,1104.54664,833.6,943.0116023,944.9893274,928.0707027
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,765.0,12054.5,10900.0,0.00094,0.04383561644,0.3021920534,745,1206.995428,1220.964955,1189.439257,765.0,1032.321266,1044.106986,1016.007374
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1748.3,12054.5,10800.0,0.00094,0.04383561644,0.2965962847,-,1301.032946,1308.605952,1282.447507,1748.3,1115.63891,1117.256791,1090.791937
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1775.15,12054.5,10700.0,0.00094,0.04383561644,0.2357976487,-,1392.394608,1399.963271,1364.849503,1775.15,1213.733311,1215.61225,1188.682538
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1547.1,12054.5,10600.0,0.00094,0.04383561644,0.2358923918,-,1491.518209,1502.839796,1463.859358,1547.1,1314.414014,1318.809654,1293.220099
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1430.3,12054.5,10500.0,0.00094,0.04383561644,0.2673894099,1430.3,1591.68639,1591.354907,1568.178704,1430.3,330.8971808,333.8962873,325.4491904
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,815.0,12054.5,11400.0,0.00094,0.04383561644,0.3149481031,815,771.2643466,768.5692116,758.3359396,542.0,366.0017565,375.7988315,359.2059304
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,933.0,12054.5,11300.0,0.00094,0.04383561644,0.3241204912,933,858.7259042,859.4557925,846.6655501,560.0,455.5837612,457.3625726,450.4749627
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1013.35,12054.5,11200.0,0.00094,0.04383561644,0.316966537,1013.35,939.7863737,930.6945459,926.2850898,712.2,773.1938755,778.5149212,760.3549622
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,795.0,12054.5,11100.0,0.00094,0.04383561644,0.3092128016,795,1024.677516,1035.244833,1009.361499,795.0,1510.850311,1515.603979,1484.532512
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1618.1,12054.5,10300.0,0.00094,0.04383561644,0.2275849208,-,1789.895447,1786.9598,1760.977381,1618.1,1411.230619,1415.082739,1383.900968
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1700.0,12054.5,10400.0,0.00094,0.04383561644,0.2175634113,1700,1690.248479,1700.437421,1660.223811,1700.0,1610.342246,1613.051021,1581.697378
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1717.3,12054.5,10200.0,0.00094,0.04383561644,0.2061811478,-,1889.50568,1896.075522,1858.069462,1717.3,1809.674038,1818.201025,1778.33894
BANKNIFTY,12-Mar-2013,28-Mar-2013,2051,2050.0,12054.5,10000.0,0.00094,0.04383561644,0.1785971469,2050,2088.815133,2092.773161,2054.447622,2050.0,1709.999372,1711.824555,1680.269529
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1460.3,12054.5,10100.0,0.00094,0.04383561644,0.1956666474,-,1989.158773,1989.952872,1956.541562,1460.3,1909.35214,1908.374115,1875.925048
BANKNIFTY,12-Mar-2013,28-Mar-2013,-,1975.0,12054.5,9900.0,0.00094,0.04383561644,0.1532600722,1975,2188.471968,2190.915635,2151.822583,1975.0,0.0001584461366,0.0,2.61e-05
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,795.0,11777.5,11100.0,0.00094,0.04109589041,0.3092128016,795,773.1938755,778.5149212,760.3549622,795.0,1076.279057,1081.132847,1063.553043
BANKNIFTY,13-Mar-2013,28-Mar-2013,1048.85,833.6,11777.5,11000.0,0.00094,0.04109589041,0.3187654855,818.7,862.5881232,871.1603914,850.5120387,1100.5,1165.712865,1181.708,1150.510476
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,765.0,11777.5,10900.0,0.00094,0.04109589041,0.3021920534,745,943.0116023,944.9893274,928.0707027,765.0,1260.57424,1268.868388,1244.314699
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1748.3,11777.5,10800.0,0.00094,0.04109589041,0.2965962847,-,1032.321266,1044.106986,1016.007374,1748.3,813.7334707,822.1731525,802.9401734
BANKNIFTY,13-Mar-2013,28-Mar-2013,700.55,712.2,11777.5,11200.0,0.00094,0.04109589041,0.316966537,712.2,697.0901592,705.4664724,685.427925,888.3,1553.038929,1563.949053,1532.497739
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1430.3,11777.5,10500.0,0.00094,0.04109589041,0.2673894099,1430.3,1314.414014,1318.809654,1293.220099,1510.0,1751.708431,1758.8121,1726.487178
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1618.1,11777.5,10300.0,0.00094,0.04109589041,0.2275849208,-,1510.850311,1515.603979,1484.532512,1618.1,1652.014799,1656.566623,1625.826537
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1700.0,11777.5,10400.0,0.00094,0.04109589041,0.2175634113,1700,1411.230619,1415.082739,1383.900968,1700.0,1353.685338,1351.936027,1329.666058
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1775.15,11777.5,10700.0,0.00094,0.04109589041,0.2357976487,-,1115.63891,1117.256791,1090.791937,1775.15,1452.99667,1466.337794,1428.882101
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1547.1,11777.5,10600.0,0.00094,0.04109589041,0.2358923918,-,1213.733311,1215.61225,1188.682538,1547.1,1851.384502,1863.001513,1823.967812
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1717.3,11777.5,10200.0,0.00094,0.04109589041,0.2061811478,-,1610.342246,1613.051021,1581.697378,1717.3,1951.082659,1958.651435,1922.635089
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1460.3,11777.5,10100.0,0.00094,0.04109589041,0.1956666474,-,1709.999372,1711.824555,1680.269529,1460.3,2050.782181,2059.02352,2020.806574
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,2050.0,11777.5,10000.0,0.00094,0.04109589041,0.1785971469,2050,1809.674038,1818.201025,1778.33894,1725.0,2150.481856,2150.283276,2118.514136
BANKNIFTY,13-Mar-2013,28-Mar-2013,-,1975.0,11777.5,9900.0,0.00094,0.04109589041,0.1532600722,1975,1909.35214,1908.374115,1875.925048,1975.0,0.004227261571,0.0,0.001191170025
BANKNIFTY,14-Mar-2013,28-Mar-2013,395.05,704.6,12020.75,11400.0,0.00094,0.03835616438,0.3149481031,705.3,726.263916,736.3081343,715.0991366,570.0,636.4681495,644.3815386,627.9023195
BANKNIFTY,14-Mar-2013,28-Mar-2013,562,817.7,12020.75,11300.0,0.00094,0.03835616438,0.3241204912,813,813.7334707,822.1731525,802.9401734,667.65,791.5176765,796.3179033,780.0139949
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,795.0,12020.75,11100.0,0.00094,0.03835616438,0.3092128016,795,981.6881843,990.4593674,968.2977804,795.0,711.5639576,723.0403263,701.6439879
BANKNIFTY,14-Mar-2013,28-Mar-2013,685.25,888.3,12020.75,11200.0,0.00094,0.03835616438,0.316966537,888.3,895.7446913,899.0086954,883.8258775,643.25,882.8325583,883.8056247,871.6066625
BANKNIFTY,14-Mar-2013,28-Mar-2013,870.95,1100.5,12020.75,11000.0,0.00094,0.03835616438,0.3187654855,1101,1076.279057,1081.132847,1063.553043,895.8,1059.479721,1071.663582,1044.839478
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1748.3,12020.75,10800.0,0.00094,0.03835616438,0.2965962847,-,1260.57424,1268.868388,1244.314699,1748.3,967.4607459,980.1750595,953.8562956
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,765.0,12020.75,10900.0,0.00094,0.03835616438,0.3021920534,745,1165.712865,1181.708,1150.510476,765.0,1347.37792,1347.696035,1328.807081
BANKNIFTY,14-Mar-2013,28-Mar-2013,1510,1510.0,12020.75,10500.0,0.00094,0.03835616438,0.2673894099,1510,1553.038929,1563.949053,1532.497739,1510.0,1247.099747,1256.299772,1225.233955
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1547.1,12020.75,10600.0,0.00094,0.03835616438,0.2358923918,-,1452.99667,1466.337794,1428.882101,1547.1,1148.257034,1158.549549,1126.513772
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1775.15,12020.75,10700.0,0.00094,0.03835616438,0.2357976487,-,1353.685338,1351.936027,1329.666058,1775.15,1545.345879,1546.728916,1522.419463
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1618.1,12020.75,10300.0,0.00094,0.03835616438,0.2275849208,-,1751.708431,1758.8121,1726.487178,1618.1,1445.646822,1441.693897,1421.848062
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1700.0,12020.75,10400.0,0.00094,0.03835616438,0.2175634113,1700,1652.014799,1656.566623,1625.826537,1700.0,1645.003608,1650.460732,1620.071873
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1717.3,12020.75,10200.0,0.00094,0.03835616438,0.2061811478,-,1851.384502,1863.001513,1823.967812,1717.3,1744.71956,1746.735005,1718.845665
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1460.3,12020.75,10100.0,0.00094,0.03835616438,0.1956666474,-,1951.082659,1958.651435,1922.635089,1460.3,1944.161116,1949.309121,1915.071503
BANKNIFTY,14-Mar-2013,28-Mar-2013,-,1975.0,12020.75,9900.0,0.00094,0.03835616438,0.1532600722,1975,2150.481856,2150.283276,2118.514136,2948.45,1844.440032,1851.181029,1817.170149
BANKNIFTY,14-Mar-2013,28-Mar-2013,1725,1725.0,12020.75,10000.0,0.00094,0.03835616438,0.1785971469,1725,2050.782181,2059.02352,2020.806574,1725.0,0.0004278028434,0.0,0.0001020764983
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,795.0,11735.5,11100.0,0.00094,0.02739726027,0.3092128016,795,697.0509872,702.9172198,688.3403873,480.65,581.7003045,575.1029591,575.2458194
BANKNIFTY,18-Mar-2013,28-Mar-2013,700,845.0,11735.5,11000.0,0.00094,0.02739726027,0.3187654855,845,788.3045674,785.5664522,779.813729,543.15,659.8294938,668.1135276,651.4277101
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,765.0,11735.5,10900.0,0.00094,0.02739726027,0.3021920534,745,874.725359,875.416097,864.5135973,765.0,832.0339756,839.7413243,817.6187106
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,1775.15,11735.5,10700.0,0.00094,0.02739726027,0.2357976487,-,1059.574918,1069.334428,1042.951639,1775.15,930.1528877,931.7201958,915.5524789
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,1547.1,11735.5,10600.0,0.00094,0.02739726027,0.2358923918,-,1158.771002,1167.942108,1142.049513,1547.1,1030.403672,1033.466832,1017.989008
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,1510.0,11735.5,10500.0,0.00094,0.02739726027,0.2673894099,1510,1258.843578,1271.118698,1244.65023,1234.05,747.7195439,755.1712645,738.367213
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,1748.3,11735.5,10800.0,0.00094,0.02739726027,0.2965962847,-,967.9197275,961.937892,956.8949748,1748.3,1128.272244,1130.021275,1112.328448
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,1700.0,11735.5,10400.0,0.00094,0.02739726027,0.2175634113,1700,1357.851713,1355.886523,1339.691439,1700.0,1228.03046,1229.691972,1212.676829
BANKNIFTY,18-Mar-2013,28-Mar-2013,-,1618.1,11735.5,10300.0,0.00094,0.02739726027,0.2275849208,-,1457.626852,1460.650529,1440.138701,1618.1,1327.759412,1329.026301,1311.047218
