Symbol,date,expiry,open,close,Strike_Price,Spot_Price,Risk_Free_Intrest,Time,Volatility,LTP,BS_Call,MC_Call,FD_Call,C(T+1),C_BS(T+1),C_MC(T+1),C_FD(T+1)
BANKNIFTY,06-Jun-2013,27-Jun-2013,255,336.4,12398.4,12300.0,0.00082,0.05753424658,0.2680316899,335,394.7967148,403.3863794,381.7771178,235.3,414.4176458,422.6418017,402.7001025
BANKNIFTY,06-Jun-2013,27-Jun-2013,357.3,469.6,12398.4,12100.0,0.00082,0.05753424658,0.2807215558,472.55,529.8519825,544.7963344,515.7727582,335.3,300.3432571,301.4375594,298.6468047
BANKNIFTY,06-Jun-2013,27-Jun-2013,190.05,232.2,12398.4,12500.0,0.00082,0.05753424658,0.3484690674,233,388.4461249,399.6750457,386.4688865,157.15,218.7071814,225.6627475,207.30793
BANKNIFTY,06-Jun-2013,27-Jun-2013,217.1,281.15,12398.4,12400.0,0.00082,0.05753424658,0.2400187185,284.35,308.3308655,312.7927416,292.5287439,195.0,717.4290516,731.4107057,708.0655367
BANKNIFTY,06-Jun-2013,27-Jun-2013,420,525.55,12398.4,12000.0,0.00082,0.05753424658,0.3214905839,525,638.5980143,646.4764773,629.6455306,397.15,664.3403806,659.0108921,659.1703936
BANKNIFTY,06-Jun-2013,27-Jun-2013,-,719.9,12398.4,11900.0,0.00082,0.05753424658,0.3388077237,719.9,724.2042275,738.7053393,718.7690778,454.7,898.8189383,908.0608756,896.5699128
BANKNIFTY,06-Jun-2013,27-Jun-2013,115.05,157.1,12398.4,12700.0,0.00082,0.05753424658,0.3626392232,154,320.1379552,319.8201762,319.9937789,101.0,2767.041659,2775.405423,2732.335939
BANKNIFTY,10-Jun-2013,27-Jun-2013,198.1,151.75,12087.05,12400.0,0.00082,0.04657534247,0.2400187185,161.15,139.0041389,142.9296061,131.9656021,83.9,104.0478393,108.3034273,100.0417881
BANKNIFTY,10-Jun-2013,27-Jun-2013,270,188.15,12087.05,12300.0,0.00082,0.04657534247,0.2680316899,199,202.4794853,208.9519155,195.5556691,103.55,156.9741838,153.7948386,153.3309586
BANKNIFTY,10-Jun-2013,27-Jun-2013,329.95,227.6,12087.05,12200.0,0.00082,0.04657534247,0.2971356818,242,274.4343798,273.7046236,268.2996902,130.35,174.9710072,174.9597791,168.6748648
BANKNIFTY,10-Jun-2013,27-Jun-2013,390,275.15,12087.05,12100.0,0.00082,0.04657534247,0.2807215558,292,304.7136481,306.204786,295.7723971,161.35,252.6047711,250.6654039,248.508973
BANKNIFTY,10-Jun-2013,27-Jun-2013,480,329.55,12087.05,12000.0,0.00082,0.04657534247,0.3214905839,340,399.0990468,402.9873563,394.3067716,194.3,363.0036174,373.2168496,359.6704357
BANKNIFTY,10-Jun-2013,27-Jun-2013,517.3,448.0,12087.05,11800.0,0.00082,0.04657534247,0.3395252158,448,534.5517927,536.4498042,530.9188932,281.0,313.5730351,320.6921729,311.418667
BANKNIFTY,10-Jun-2013,27-Jun-2013,400,377.0,12087.05,11900.0,0.00082,0.04657534247,0.3388077237,386,473.1171655,482.2954043,468.5863798,236.15,399.434582,405.063491,394.5002613
BANKNIFTY,10-Jun-2013,27-Jun-2013,580,501.0,12087.05,11700.0,0.00082,0.04657534247,0.3218359157,501,583.6739347,594.9392623,577.2343464,342.5,491.4439687,493.0511061,490.1183699
BANKNIFTY,10-Jun-2013,27-Jun-2013,590,635.0,12087.05,11600.0,0.00082,0.04657534247,0.3575321198,649.95,684.2606225,689.5632269,682.5516554,385.1,584.5996412,586.6181919,577.4173987
BANKNIFTY,11-Jun-2013,27-Jun-2013,304.1,194.3,11820.5,12000.0,0.00082,0.04383561644,0.3214905839,192,252.6047711,250.6654039,248.508973,184.9,163.7509002,161.4182799,158.3263259
BANKNIFTY,11-Jun-2013,27-Jun-2013,203.55,161.35,11820.5,12100.0,0.00082,0.04383561644,0.2807215558,155.5,174.9710072,174.9597791,168.6748648,148.4,299.1544173,299.1858558,297.1963735
BANKNIFTY,11-Jun-2013,27-Jun-2013,322,236.15,11820.5,11900.0,0.00082,0.04383561644,0.3388077237,231.9,313.5730351,320.6921729,311.418667,224.2,348.2411077,342.9582005,344.9838233
BANKNIFTY,11-Jun-2013,27-Jun-2013,380,281.0,11820.5,11800.0,0.00082,0.04383561644,0.3395252158,278.25,363.0036174,373.2168496,359.6704357,275.9,385.0388642,393.3473004,380.4841037
BANKNIFTY,11-Jun-2013,27-Jun-2013,435,342.5,11820.5,11700.0,0.00082,0.04383561644,0.3218359157,335,399.434582,405.063491,394.5002613,332.65,570.8327032,569.4751232,563.9482349
BANKNIFTY,11-Jun-2013,27-Jun-2013,678.9,539.9,11820.5,11400.0,0.00082,0.04383561644,0.3149481031,534.35,584.5996412,586.6181919,577.4173987,515.0,475.9729259,480.4066068,474.7779212
BANKNIFTY,11-Jun-2013,27-Jun-2013,450,385.1,11820.5,11600.0,0.00082,0.04383561644,0.3575321198,390,491.4439687,493.0511061,490.1183699,430.0,539.6220377,553.8956724,538.0425349
BANKNIFTY,11-Jun-2013,27-Jun-2013,575.15,450.0,11820.5,11500.0,0.00082,0.04383561644,0.3592135596,450,555.0012026,555.0752403,553.4306166,449.8,651.0760958,657.2802872,645.2039162
BANKNIFTY,11-Jun-2013,27-Jun-2013,786.3,615.0,11820.5,11300.0,0.00082,0.04383561644,0.3241204912,615,664.710787,668.5611969,658.3511557,616.1,891.4521549,902.2026792,883.6817543
BANKNIFTY,12-Jun-2013,27-Jun-2013,154.05,148.4,11814.85,12100.0,0.00082,0.04109589041,0.2807215558,158.7,163.7509002,161.4182799,158.3263259,114.95,229.0950041,228.821424,227.5280903
BANKNIFTY,12-Jun-2013,27-Jun-2013,233.3,224.2,11814.85,11900.0,0.00082,0.04109589041,0.3388077237,238.5,299.1544173,299.1858558,297.1963735,178.9,177.144306,180.4017503,174.0983516
BANKNIFTY,12-Jun-2013,27-Jun-2013,192.7,184.9,11814.85,12000.0,0.00082,0.04109589041,0.3214905839,194,239.2439025,232.2382006,235.7643933,144.6,271.6139989,267.4138357,269.6697498
BANKNIFTY,12-Jun-2013,27-Jun-2013,250,275.9,11814.85,11800.0,0.00082,0.04109589041,0.3395252158,290,348.2411077,342.9582005,344.9838233,221.9,302.3789512,309.3689228,298.1073524
BANKNIFTY,12-Jun-2013,27-Jun-2013,331.85,332.65,11814.85,11700.0,0.00082,0.04109589041,0.3218359157,340.5,385.0388642,393.3473004,380.4841037,268.35,544.9948206,552.8953259,540.0298123
BANKNIFTY,12-Jun-2013,27-Jun-2013,620,616.1,11814.85,11300.0,0.00082,0.04109589041,0.3241204912,616.1,651.0760958,657.2802872,645.2039162,525.0,386.6804529,404.3272976,386.1359091
BANKNIFTY,12-Jun-2013,27-Jun-2013,400,430.0,11814.85,11600.0,0.00082,0.04109589041,0.3575321198,430,475.9729259,480.4066068,474.7779212,318.0,469.5960743,475.1723184,463.0177183
BANKNIFTY,12-Jun-2013,27-Jun-2013,515.5,515.0,11814.85,11400.0,0.00082,0.04109589041,0.3149481031,515,570.8327032,569.4751232,563.9482349,465.5,444.7676893,443.6231547,443.4403584
BANKNIFTY,12-Jun-2013,27-Jun-2013,420,449.8,11814.85,11500.0,0.00082,0.04109589041,0.3592135596,465,539.6220377,553.8956724,538.0425349,378.0,685.7638949,676.953641,677.956228
BANKNIFTY,13-Jun-2013,27-Jun-2013,232.55,221.9,11686.75,11800.0,0.00082,0.03835616438,0.3395252158,222.75,271.6139989,267.4138357,269.6697498,302.5,330.0223256,330.359232,327.3666697
BANKNIFTY,13-Jun-2013,27-Jun-2013,189.75,178.9,11686.75,11900.0,0.00082,0.03835616438,0.3388077237,179.2,229.0950041,228.821424,227.5280903,248.85,265.7758786,277.0939485,262.9332107
BANKNIFTY,13-Jun-2013,27-Jun-2013,131.6,144.6,11686.75,12000.0,0.00082,0.03835616438,0.3214905839,142.7,177.144306,180.4017503,174.0983516,203.2,186.4767461,187.0155976,181.8282964
BANKNIFTY,13-Jun-2013,27-Jun-2013,339,318.0,11686.75,11600.0,0.00082,0.03835616438,0.3575321198,318,386.6804529,404.3272976,386.1359091,446.35,591.4756999,589.1413876,590.4858936
BANKNIFTY,13-Jun-2013,27-Jun-2013,390.65,378.0,11686.75,11500.0,0.00082,0.03835616438,0.3592135596,380,444.7676893,443.6231547,443.4403584,512.6,634.4291511,642.5541179,627.9314668
BANKNIFTY,13-Jun-2013,27-Jun-2013,477.25,465.5,11686.75,11400.0,0.00082,0.03835616438,0.3149481031,459.25,469.5960743,475.1723184,463.0177183,599.0,428.8621987,435.9676457,424.7478699
BANKNIFTY,13-Jun-2013,27-Jun-2013,278,268.35,11686.75,11700.0,0.00082,0.03835616438,0.3218359157,268.3,302.3789512,309.3689228,298.1073524,363.85,975.9891348,983.6998523,968.6990888
BANKNIFTY,13-Jun-2013,27-Jun-2013,557.4,525.0,11686.75,11300.0,0.00082,0.03835616438,0.3241204912,525,544.9948206,552.8953259,540.0298123,670.0,798.7612007,808.87564,791.7001643
BANKNIFTY,13-Jun-2013,27-Jun-2013,-,619.8,11686.75,11200.0,0.00082,0.03835616438,0.316966537,619.8,612.7560025,615.631657,606.5805741,619.8,1063.91806,1065.068475,1054.105436
BANKNIFTY,17-Jun-2013,27-Jun-2013,126,102.45,11971.05,12200.0,0.00082,0.02739726027,0.2971356818,110,147.9444173,153.8422857,144.6704256,58.2,50.56184977,48.30607167,48.90322069
BANKNIFTY,17-Jun-2013,27-Jun-2013,93,73.55,11971.05,12300.0,0.00082,0.02739726027,0.2680316899,79.2,95.39256619,95.19840462,91.95819628,40.7,271.9030786,274.8436703,270.2033666
BANKNIFTY,17-Jun-2013,27-Jun-2013,263.25,300.85,11971.05,11800.0,0.00082,0.02739726027,0.3395252158,314,373.8264827,380.9501371,371.8645295,197.9,223.0880383,224.7488631,222.0458908
BANKNIFTY,17-Jun-2013,27-Jun-2013,246,238.05,11971.05,11900.0,0.00082,0.02739726027,0.3388077237,251.5,315.9976698,320.8107872,314.4998503,153.3,313.8254781,316.9812775,310.3078964
BANKNIFTY,17-Jun-2013,27-Jun-2013,259.2,371.95,11971.05,11700.0,0.00082,0.02739726027,0.3218359157,380.95,424.4277363,429.5686735,420.5001817,256.5,168.5507295,169.9162963,167.0872272
BANKNIFTY,17-Jun-2013,27-Jun-2013,200,182.35,11971.05,12000.0,0.00082,0.02739726027,0.3214905839,193,250.9397288,250.6918713,248.3386957,112.6,105.6347285,110.0802611,103.2739264
BANKNIFTY,17-Jun-2013,27-Jun-2013,159.1,137.8,11971.05,12100.0,0.00082,0.02739726027,0.2807215558,150,173.7388637,174.3815407,169.5934647,82.05,399.6408997,411.5813317,399.100035
BANKNIFTY,17-Jun-2013,27-Jun-2013,290,420.0,11971.05,11600.0,0.00082,0.02739726027,0.3575321198,420,517.340065,515.890261,516.5215118,328.0,466.6814974,468.9415375,466.2398938
BANKNIFTY,17-Jun-2013,27-Jun-2013,442.5,531.95,11971.05,11500.0,0.00082,0.02739726027,0.3592135596,540,591.0117332,595.2716629,590.2037912,397.1,513.1634758,520.6552035,508.9727999
BANKNIFTY,18-Jun-2013,27-Jun-2013,127,82.05,11820.95,12100.0,0.00082,0.02465753425,0.2807215558,86,105.6347285,110.0802611,103.2739264,86.65,167.4324347,168.3327765,165.9229524
BANKNIFTY,18-Jun-2013,27-Jun-2013,178.1,112.6,11820.95,12000.0,0.00082,0.02465753425,0.3214905839,116.05,168.5507295,169.9162963,167.0872272,119.15,222.9769612,231.6283808,222.0556328
BANKNIFTY,18-Jun-2013,27-Jun-2013,220.05,153.3,11820.95,11900.0,0.00082,0.02465753425,0.3388077237,154.8,223.0880383,224.7488631,222.0458908,161.45,273.7703581,271.6498571,272.7093588
BANKNIFTY,18-Jun-2013,27-Jun-2013,262.05,197.9,11820.95,11800.0,0.00082,0.02465753425,0.3395252158,203.95,271.9030786,274.8436703,270.2033666,211.2,318.96726,317.7458173,316.606929
BANKNIFTY,18-Jun-2013,27-Jun-2013,313.85,256.5,11820.95,11700.0,0.00082,0.02465753425,0.3218359157,260.95,313.8254781,316.9812775,310.3078964,270.95,405.497776,407.0049173,404.1495147
BANKNIFTY,18-Jun-2013,27-Jun-2013,373,328.0,11820.95,11600.0,0.00082,0.02465753425,0.3575321198,328,399.6408997,411.5813317,399.100035,340.0,475.1586366,475.1810718,474.2836973
BANKNIFTY,18-Jun-2013,27-Jun-2013,455.3,397.1,11820.95,11500.0,0.00082,0.02465753425,0.3592135596,408,466.6814974,468.9415375,466.2398938,413.9,613.5304129,617.0961216,609.4699431
BANKNIFTY,18-Jun-2013,27-Jun-2013,-,630.0,11820.95,11300.0,0.00082,0.02465753425,0.3241204912,630,597.0111473,599.3367653,593.2603245,630.0,527.451778,523.6824738,523.2915093
BANKNIFTY,18-Jun-2013,27-Jun-2013,505,505.0,11820.95,11400.0,0.00082,0.02465753425,0.3149481031,505,513.1634758,520.6552035,508.9727999,488.8,785.8876161,791.4478439,780.5608784
BANKNIFTY,19-Jun-2013,27-Jun-2013,52.9,61.0,11852.65,12200.0,0.00082,0.02191780822,0.2971356818,64.5,85.92069165,86.83323186,84.37521875,6.95,11.77506512,11.85064985,11.20000456
BANKNIFTY,19-Jun-2013,27-Jun-2013,70,86.65,11852.65,12100.0,0.00082,0.02191780822,0.2807215558,91,104.4908384,108.7714987,102.4025942,9.55,3.081379084,2.609457581,2.916351085
BANKNIFTY,19-Jun-2013,27-Jun-2013,138,161.45,11852.65,11900.0,0.00082,0.02191780822,0.3388077237,169,222.9769612,231.6283808,222.0556328,21.45,30.92470408,32.07933772,30.08129839
BANKNIFTY,19-Jun-2013,27-Jun-2013,99.95,119.15,11852.65,12000.0,0.00082,0.02191780822,0.3214905839,124,167.4324347,168.3327765,165.9229524,14.3,71.20877515,75.84409915,70.46424282
BANKNIFTY,19-Jun-2013,27-Jun-2013,180,211.2,11852.65,11800.0,0.00082,0.02191780822,0.3395252158,221,273.7703581,271.6498571,272.7093588,32.2,86.39690089,89.28230241,85.31348251
BANKNIFTY,19-Jun-2013,27-Jun-2013,234.95,270.95,11852.65,11700.0,0.00082,0.02191780822,0.3218359157,280,318.96726,317.7458173,316.606929,48.05,137.2517854,134.6261791,136.4089009
BANKNIFTY,19-Jun-2013,27-Jun-2013,292,340.0,11852.65,11600.0,0.00082,0.02191780822,0.3575321198,340,405.497776,407.0049173,404.1495147,71.95,176.2448097,178.6582538,175.6455633
BANKNIFTY,19-Jun-2013,27-Jun-2013,360,413.9,11852.65,11500.0,0.00082,0.02191780822,0.3592135596,413.6,475.1586366,475.1810718,474.2836973,103.35,193.2081057,193.187167,191.354346
BANKNIFTY,19-Jun-2013,27-Jun-2013,475,488.8,11852.65,11400.0,0.00082,0.02191780822,0.3149481031,479.2,527.451778,523.6824738,523.2915093,142.0,251.1597378,254.4981119,249.3659987
BANKNIFTY,19-Jun-2013,27-Jun-2013,-,630.0,11852.65,11300.0,0.00082,0.02191780822,0.3241204912,630,613.5304129,617.0961216,609.4699431,189.1,524.82754,520.6643673,520.2664286
BANKNIFTY,20-Jun-2013,27-Jun-2013,170.25,71.95,11375.4,11600.0,0.00082,0.01917808219,0.3575321198,63.8,137.2517854,134.6261791,136.4089009,45.1,51.72220581,54.04151659,51.55846426
BANKNIFTY,20-Jun-2013,27-Jun-2013,220.85,103.35,11375.4,11500.0,0.00082,0.01917808219,0.3592135596,95,176.2448097,178.6582538,175.6455633,70.95,64.49987967,64.49932418,63.81709934
BANKNIFTY,20-Jun-2013,27-Jun-2013,172,48.05,11375.4,11700.0,0.00082,0.01917808219,0.3218359157,44,86.39690089,89.28230241,85.31348251,26.8,269.0390846,277.4665928,267.2439954
BANKNIFTY,20-Jun-2013,27-Jun-2013,370,265.95,11375.4,11200.0,0.00082,0.01917808219,0.316966537,279.15,306.9361044,303.802635,304.4428008,211.1,160.4878774,160.6621081,159.1920424
BANKNIFTY,20-Jun-2013,27-Jun-2013,262.05,142.0,11375.4,11400.0,0.00082,0.01917808219,0.3149481031,130,193.2081057,193.187167,191.354346,109.3,215.1568307,218.3670826,213.9236529
BANKNIFTY,20-Jun-2013,27-Jun-2013,320,189.1,11375.4,11300.0,0.00082,0.01917808219,0.3241204912,180.1,251.1597378,254.4981119,249.3659987,153.05,484.9281491,485.3938269,481.0402842
BANKNIFTY,20-Jun-2013,27-Jun-2013,-,977.3,11375.4,10900.0,0.00082,0.01917808219,0.3021920534,-,524.82754,520.6643673,520.2664286,977.3,410.033772,410.4872534,407.523389
BANKNIFTY,20-Jun-2013,27-Jun-2013,570,405.7,11375.4,11000.0,0.00082,0.01917808219,0.3187654855,395,450.1925761,454.9196044,447.0923434,328.6,570.9118792,570.5880119,566.7240006
BANKNIFTY,20-Jun-2013,27-Jun-2013,339,339.0,11375.4,11100.0,0.00082,0.01917808219,0.3092128016,339,370.6568965,375.5067703,367.2253831,287.95,753.3911293,752.0136775,745.7045862
BANKNIFTY,24-Jun-2013,27-Jun-2013,43.85,24.65,11178.3,11500.0,0.00082,0.008219178082,0.3592135596,25.8,40.30172322,40.57103415,40.36472865,14.05,59.79929066,59.54664976,59.5183897
BANKNIFTY,24-Jun-2013,27-Jun-2013,110,65.9,11178.3,11300.0,0.00082,0.008219178082,0.3241204912,70.75,81.99387659,83.17243554,81.45780873,51.65,30.76306315,30.77986801,30.480484
BANKNIFTY,24-Jun-2013,27-Jun-2013,74.35,41.9,11178.3,11400.0,0.00082,0.008219178082,0.3149481031,45,48.57470593,49.06347848,48.33223543,28.75,97.51359259,96.70887134,97.19083037
BANKNIFTY,24-Jun-2013,27-Jun-2013,144.95,103.3,11178.3,11200.0,0.00082,0.008219178082,0.316966537,110.95,120.6762491,122.7694811,120.1043968,86.0,149.9395947,151.1085264,149.3485724
BANKNIFTY,24-Jun-2013,27-Jun-2013,221.65,157.15,11178.3,11100.0,0.00082,0.008219178082,0.3092128016,170,171.3439095,169.4918463,170.3149259,153.45,390.7510069,394.7725119,389.2382032
BANKNIFTY,24-Jun-2013,27-Jun-2013,402,402.0,11178.3,10800.0,0.00082,0.008219178082,0.2965962847,402,397.7799821,394.7640944,395.7510202,482.0,485.3965298,486.433231,482.8779683
BANKNIFTY,24-Jun-2013,27-Jun-2013,-,1115.25,11178.3,10700.0,0.00082,0.008219178082,0.2357976487,-,485.9470664,487.5428174,482.2037248,1115.25,585.0774402,583.7848716,582.5460281
BANKNIFTY,24-Jun-2013,27-Jun-2013,-,977.3,11178.3,10900.0,0.00082,0.008219178082,0.3021920534,-,312.5848728,316.5222512,310.9485801,350.0,222.0650411,224.7879849,221.3941461
BANKNIFTY,24-Jun-2013,27-Jun-2013,306,219.9,11178.3,11000.0,0.00082,0.008219178082,0.3187654855,238,240.6699482,245.3499412,239.5573871,226.05,884.9099838,883.2938804,882.2402619
BANKNIFTY,25-Jun-2013,27-Jun-2013,44.1,28.75,11181.05,11400.0,0.00082,0.005479452055,0.3149481031,22,30.76306315,30.77986801,30.480484,4.1,1.645712082,1.602821388,1.612249412
BANKNIFTY,25-Jun-2013,27-Jun-2013,20.05,14.05,11181.05,11500.0,0.00082,0.005479452055,0.3592135596,11.75,23.09383329,22.99080963,23.09354595,2.3,10.22457689,10.21014943,10.12186963
BANKNIFTY,25-Jun-2013,27-Jun-2013,71.8,51.65,11181.05,11300.0,0.00082,0.005479452055,0.3241204912,43.65,59.79929066,59.54664976,59.5183897,9.75,25.8908474,26.1985825,25.86346487
BANKNIFTY,25-Jun-2013,27-Jun-2013,120,86.0,11181.05,11200.0,0.00082,0.005479452055,0.316966537,77.5,97.51359259,96.70887134,97.19083037,22.35,56.96203199,57.29211045,56.60111848
BANKNIFTY,25-Jun-2013,27-Jun-2013,154.95,153.45,11181.05,11100.0,0.00082,0.005479452055,0.3092128016,140,149.9395947,151.1085264,149.3485724,46.35,112.781831,112.2976106,112.4699227
BANKNIFTY,25-Jun-2013,27-Jun-2013,190.05,226.05,11181.05,11000.0,0.00082,0.005479452055,0.3187654855,208,222.0650411,224.7879849,221.3941461,95.75,183.8945561,183.8037245,183.3180673
BANKNIFTY,25-Jun-2013,27-Jun-2013,350,350.0,11181.05,10900.0,0.00082,0.005479452055,0.3021920534,350,300.3192185,306.1401243,299.1172324,220.0,272.6832265,271.3867373,271.938545
BANKNIFTY,25-Jun-2013,27-Jun-2013,489,482.0,11181.05,10800.0,0.00082,0.005479452055,0.2965962847,482,390.7510069,394.7725119,389.2382032,300.0,368.6781732,368.2274484,367.4321904
BANKNIFTY,25-Jun-2013,27-Jun-2013,-,1115.25,11181.05,10700.0,0.00082,0.005479452055,0.2357976487,-,485.3965298,486.433231,482.8779683,1115.25,568.5205812,569.7277562,567.508932
BANKNIFTY,25-Jun-2013,25-Jul-2013,251.25,244.25,11181.05,11400.0,0.00082,0.08219178082,0.3149481031,236.95,332.5684408,337.4853595,323.9167184,186.05,292.6123876,301.5848081,290.6485518
BANKNIFTY,25-Jun-2013,25-Jul-2013,205,210.4,11181.05,11500.0,0.00082,0.08219178082,0.3592135596,205,348.1588181,355.5893003,347.1680168,157.65,360.2733689,356.1536243,352.9174264
BANKNIFTY,25-Jun-2013,25-Jul-2013,345.65,344.6,11181.05,11200.0,0.00082,0.08219178082,0.316966537,331.4,426.6759428,425.3470512,417.0320929,266.65,326.0028489,324.309819,319.3741504
BANKNIFTY,25-Jun-2013,25-Jul-2013,283.35,290.9,11181.05,11300.0,0.00082,0.08219178082,0.3241204912,280,388.133764,399.2892981,381.5128761,219.3,460.5536038,463.7372159,452.110298
BANKNIFTY,25-Jun-2013,25-Jul-2013,430,465.0,11181.05,11000.0,0.00082,0.08219178082,0.3187654855,460,535.9682455,538.4291619,525.3281939,359.85,397.6868474,403.84636,387.9375337
BANKNIFTY,25-Jun-2013,25-Jul-2013,400,400.0,11181.05,11100.0,0.00082,0.08219178082,0.3092128016,400,468.5205392,474.0841932,458.1347207,317.55,495.7221357,499.8342895,482.8865759
BANKNIFTY,25-Jun-2013,25-Jul-2013,-,1963.95,11181.05,10900.0,0.00082,0.08219178082,0.3021920534,-,575.6685705,585.3093767,562.3176212,1963.95,548.9497773,553.7508385,535.2690287
BANKNIFTY,25-Jun-2013,25-Jul-2013,650,610.0,11181.05,10800.0,0.00082,0.08219178082,0.2965962847,610,633.4029474,630.0779585,616.5703932,610.0,548.4194966,558.614771,522.6188524
BANKNIFTY,25-Jun-2013,25-Jul-2013,-,1740.95,11181.05,10700.0,0.00082,0.08219178082,0.2357976487,-,640.4448177,652.4666602,611.2653583,1740.95,621.5249803,627.8457576,593.6514293
BANKNIFTY,26-Jun-2013,27-Jun-2013,55,9.75,11066.55,11300.0,0.00082,0.002739726027,0.3241204912,7.9,10.22457689,10.21014943,10.12186963,1.1,0.0,0.0,
BANKNIFTY,26-Jun-2013,27-Jun-2013,29.95,4.1,11066.55,11400.0,0.00082,0.002739726027,0.3149481031,3,2.714113153,2.61921335,2.616188443,0.1,35.75,35.75,
BANKNIFTY,26-Jun-2013,27-Jun-2013,80,22.35,11066.55,11200.0,0.00082,0.002739726027,0.316966537,18.2,25.8908474,26.1985825,25.86346487,31.3,0.0,0.0,
BANKNIFTY,26-Jun-2013,27-Jun-2013,142.25,46.35,11066.55,11100.0,0.00082,0.002739726027,0.3092128016,40.55,56.96203199,57.29211045,56.60111848,126.25,235.75,235.75,
BANKNIFTY,26-Jun-2013,27-Jun-2013,225.8,95.75,11066.55,11000.0,0.00082,0.002739726027,0.3187654855,91.7,112.781831,112.2976106,112.4699227,228.45,335.75,335.75,
BANKNIFTY,26-Jun-2013,27-Jun-2013,220,220.0,11066.55,10900.0,0.00082,0.002739726027,0.3021920534,220,183.8945561,183.8037245,183.3180673,220.0,435.75,435.75,
BANKNIFTY,26-Jun-2013,27-Jun-2013,300,300.0,11066.55,10800.0,0.00082,0.002739726027,0.2965962847,300,272.6832265,271.3867373,271.938545,325.05,535.75,535.75,
BANKNIFTY,26-Jun-2013,27-Jun-2013,-,1115.25,11066.55,10700.0,0.00082,0.002739726027,0.2357976487,-,368.6781732,368.2274484,367.4321904,1115.25,735.75,735.75,
BANKNIFTY,26-Jun-2013,27-Jun-2013,-,1187.3,11066.55,10600.0,0.00082,0.002739726027,0.2358923918,-,468.5440884,468.7330054,467.2956684,1187.3,835.75,835.75,
BANKNIFTY,26-Jun-2013,25-Jul-2013,231,186.05,11066.55,11400.0,0.00082,0.07945205479,0.3149481031,175,275.4540075,275.7803335,269.1669236,229.0,399.7740607,397.9441453,393.1027444
BANKNIFTY,26-Jun-2013,25-Jul-2013,291,219.3,11066.55,11300.0,0.00082,0.07945205479,0.3241204912,220,326.0028489,324.309819,319.3741504,276.0,355.1053943,358.5661315,353.3519418
BANKNIFTY,26-Jun-2013,25-Jul-2013,325.05,266.65,11066.55,11200.0,0.00082,0.07945205479,0.316966537,250,360.2733689,356.1536243,352.9174264,334.5,485.1762548,490.3949807,474.786373
BANKNIFTY,26-Jun-2013,25-Jul-2013,425,317.55,11066.55,11100.0,0.00082,0.07945205479,0.3092128016,310,397.6868474,403.84636,387.9375337,377.05,597.6673413,612.1229653,584.0153408
BANKNIFTY,26-Jun-2013,25-Jul-2013,-,1963.95,11066.55,10900.0,0.00082,0.07945205479,0.3021920534,-,495.7221357,499.8342895,482.8865759,1963.95,554.4712506,558.118625,544.5929992
BANKNIFTY,26-Jun-2013,25-Jul-2013,450.45,359.85,11066.55,11000.0,0.00082,0.07945205479,0.3187654855,340,460.5536038,463.7372159,452.110298,456.15,673.3330628,684.1312197,644.9862426
BANKNIFTY,26-Jun-2013,25-Jul-2013,-,1740.95,11066.55,10700.0,0.00082,0.07945205479,0.2357976487,-,548.4194966,558.614771,522.6188524,1740.95,658.3857459,667.1294117,643.3231774
BANKNIFTY,26-Jun-2013,25-Jul-2013,-,610.0,11066.55,10800.0,0.00082,0.07945205479,0.2965962847,610,548.9497773,553.7508385,535.2690287,610.0,753.682747,752.8432465,724.0684724
BANKNIFTY,26-Jun-2013,25-Jul-2013,-,900.0,11066.55,10600.0,0.00082,0.07945205479,0.2358923918,900,621.5249803,627.8457576,593.6514293,900.0,859.3864916,872.3347587,835.2107771
BANKNIFTY,27-Jun-2013,25-Jul-2013,250,229.0,11235.75,11400.0,0.00082,0.07671232877,0.3149481031,236,342.5928672,354.2641972,334.7342507,419.85,542.2480162,543.1599314,540.891795
BANKNIFTY,27-Jun-2013,25-Jul-2013,190,184.1,11235.75,11500.0,0.00082,0.07671232877,0.3592135596,190,355.1053943,358.5661315,353.3519418,352.4,616.3594692,616.6499665,607.6755729
BANKNIFTY,27-Jun-2013,25-Jul-2013,300.05,276.0,11235.75,11300.0,0.00082,0.07671232877,0.3241204912,279.15,399.7740607,397.9441453,393.1027444,485.6,487.920212,495.55904,484.8587558
BANKNIFTY,27-Jun-2013,25-Jul-2013,-,1963.95,11235.75,10900.0,0.00082,0.07671232877,0.3021920534,-,597.6673413,612.1229653,584.0153408,1963.95,672.8747285,682.5620296,661.1526483
BANKNIFTY,27-Jun-2013,25-Jul-2013,310,334.5,11235.75,11200.0,0.00082,0.07671232877,0.316966537,335,440.6959345,447.2881689,431.8028314,553.85,815.1905243,816.7975738,802.7284661
BANKNIFTY,27-Jun-2013,25-Jul-2013,408.65,456.15,11235.75,11000.0,0.00082,0.07671232877,0.3187654855,450,554.4712506,558.118625,544.5929992,711.5,951.635344,963.0430308,933.5248686
BANKNIFTY,27-Jun-2013,25-Jul-2013,-,610.0,11235.75,10800.0,0.00082,0.07671232877,0.2965962847,610,658.3857459,667.1294117,643.3231774,850.0,733.3986808,737.5573117,720.1340715
