Strike_Price,Spot_Price,Time,BS_Call,MC_Call,FD_Call,close,pred,C(T+1)
8904.6,12500.0,0.07671232877,0.07374431265,0.07165149315,0.05982905675,0.1,0.6549782396533601,0.1
15076.35,15800.0,0.008219178082,34.74581156,36.65126959,34.62484487,4.75,1.1501362749857549,5.1
12966.05,13700.0,0.06301369863,69.26817199,73.48113387,61.6146839,369.8,398.0862749240519,372.55
11066.55,12800.0,0.07945205479,31.30004303,32.57575357,30.10724547,15.0,14.890123950487066,7.55
9264.4,12900.0,0.02191780822,4.49e-16,0.0,-0.0004569059425,1.0,0.9326889275455983,1.0
11852.65,12500.0,0.02191780822,52.095275,53.62108743,51.61114809,21.25,13.628805782143672,3.7
11178.3,12100.0,0.008219178082,0.08165189285,0.09539780764,0.07348460801,2.7,1.5602052729112756,1.45
11508.05,12600.0,0.02465753425,6.921214146,7.756508394,6.599571365,3.65,2.107557084417806,2.4
12880.65,14300.0,0.06575342466,0.03991277524,0.07251782759,0.01979204124,219.9,223.10080728646204,189.4
11211.3,12100.0,0.06301369863,65.83212195,64.66492031,62.39235988,147.5,136.95550301910174,127.7
12853.2,14000.0,0.002739726027,1.76e-12,0.0,-0.000105336605,0.6,0.3173232032522151,0.05
16667.0,17200.0,0.005479452055,20.8841857,20.67901103,20.7769361,3.25,1.6305902813789999,1.75
15677.5,16800.0,0.04657534247,89.73288289,98.29724779,86.67806318,12.35,12.113770131499109,15.25
15490.35,16900.0,0.07945205479,119.1916377,123.1863808,112.9024262,69.2,63.629010084378024,65.65
15321.35,15800.0,0.08219178082,586.2903663,584.7090922,597.7577834,307.25,273.93719475637647,362.0
10188.25,12600.0,0.04383561644,0.09492932821,0.1240529713,0.07601892984,264.35,265.1456572315687,264.35
15237.85,17200.0,0.002739726027,9.27e-11,0.0,-0.0001574621696,0.1,0.29473951917248087,0.05
11843.45,13400.0,0.04383561644,0.1479723286,0.4027437189,0.1091313658,66.1,65.88267485740818,66.1
11187.7,13400.0,0.01917808219,1.14e-10,0.0,-0.0001825811848,50.4,49.86383251037188,2.0
16151.75,17100.0,0.04109589041,41.77887153,40.8860352,38.17841532,19.5,16.558159385696968,19.65
12576.2,13400.0,0.008219178082,0.005689035702,0.0,0.004330384999,189.2,189.09348675864737,189.2
11283.3,13200.0,0.04657534247,0.320249867,0.3398198728,0.2532007238,5.0,4.852597272908611,5.0
8760.85,12900.0,0.07945205479,1.78e-05,0.0,-6.26e-05,356.0,355.7241847167698,356.0
15541.6,16400.0,0.03835616438,102.0910803,96.89360109,99.4050246,35.55,31.30684255053393,96.45
11239.7,12700.0,0.005479452055,0.0001868759468,0.0,0.000124474034,0.3,0.15512680460776096,0.3
9757.25,13100.0,0.0602739726,0.00515812065,0.005603402934,0.003418407797,1.0,0.7029393842374816,1.0
9703.1,13400.0,0.06301369863,5.69e-10,0.0,-0.0003075134527,550.9,556.7047616297939,550.9
17975.95,19400.0,0.07671232877,237.7918226,241.8757691,232.3476291,90.45,88.9750510454237,36.75
