Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,15000.00,708.00,750.00,694.05,719.10,730.00,719.10,722.00,2837.84,13033810.00,75125.00,-1875.00,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,15100.00,665.00,683.25,630.00,670.00,670.00,670.00,48.00,189.07,787032.50,8600.00,-75.00,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14600.00,-,-,-,965.80,965.80,958.85,-,-,-,525.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14500.00,1068.00,1107.70,1038.25,1085.00,1085.00,1085.00,15.00,58.43,405327.50,8350.00,125.00,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14700.00,-,-,-,900.00,900.00,884.45,-,-,-,850.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14800.00,826.00,845.00,826.00,837.00,837.00,837.00,4.00,15.64,83625.00,625.00,-25.00,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14300.00,-,-,-,1050.05,1050.05,1200.30,-,-,-,50.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14200.00,-,-,-,1100.00,1100.00,1285.65,-,-,-,25.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14400.00,-,-,-,367.75,-,1117.30,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14100.00,-,-,-,459.15,-,1373.00,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13900.00,-,-,-,529.30,-,1553.10,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13800.00,-,-,-,567.30,-,1645.40,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,14000.00,1459.70,1500.00,1440.20,1470.00,1470.00,1470.00,77.00,297.81,2830622.50,21025.00,725.00,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13700.00,-,-,-,607.25,-,1739.00,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13500.00,1886.25,1895.00,1876.95,1893.00,1893.00,1893.00,9.00,34.62,424842.50,7200.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13300.00,-,-,-,1950.00,1950.00,2122.50,-,-,-,75.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13200.00,-,-,-,838.35,-,2219.95,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13400.00,-,-,-,739.55,-,2025.50,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13600.00,-,-,-,649.25,-,1833.65,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13000.00,2424.00,2424.00,2403.85,2403.85,2403.85,2403.85,2.00,7.71,120696.25,2725.00,50.00,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12800.00,-,-,-,1061.65,-,2613.35,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12600.00,-,-,-,1186.10,-,2811.20,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12700.00,-,-,-,2650.00,2650.00,2712.20,-,-,-,50.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12900.00,-,-,-,2450.00,2450.00,2514.65,-,-,-,25.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12200.00,-,-,-,1460.40,-,3207.85,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,13100.00,-,-,-,890.95,-,2317.90,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11700.00,-,-,-,1843.80,-,3704.15,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12400.00,-,-,-,1319.40,-,3009.40,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12300.00,-,-,-,1388.95,-,3108.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11900.00,-,-,-,1685.10,-,3505.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12500.00,-,-,-,2691.05,2691.05,2910.30,-,-,-,550.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11600.00,-,-,-,1925.50,-,3803.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12000.00,-,-,-,3100.00,3100.00,3406.35,-,-,-,2175.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,12100.00,-,-,-,1533.20,-,3307.10,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11500.00,3900.00,3900.00,3801.40,3801.40,3801.40,3801.40,2.00,7.68,192535.00,2300.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11200.00,3400.05,3400.05,3400.05,3400.05,3400.05,3400.05,1.00,3.65,85001.25,4450.00,25.00,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11800.00,-,-,-,1763.65,-,3604.90,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11300.00,-,-,-,3950.00,3950.00,4101.35,-,-,-,250.00,-,15321.35
BANKNIFTY,01-Jul-2014,31-Jul-2014,CE,11400.00,-,-,-,1993.90,-,4002.05,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,17200.00,-,-,-,392.45,-,127.75,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,17100.00,-,-,-,440.70,-,142.35,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16900.00,-,-,-,521.10,-,175.80,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16700.00,-,-,-,579.45,-,215.50,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16800.00,-,-,-,549.65,-,194.85,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,17000.00,-,-,-,468.30,-,158.35,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16500.00,-,-,-,491.55,-,261.95,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16400.00,-,-,-,520.95,-,288.20,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16600.00,-,-,-,463.55,-,238.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16300.00,-,-,-,551.75,-,316.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16200.00,-,-,-,583.90,-,346.80,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16100.00,-,-,-,617.55,-,379.35,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,16000.00,-,-,-,274.00,274.00,414.20,-,-,-,50.00,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15900.00,-,-,-,689.30,-,451.30,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15600.00,-,-,-,808.60,-,577.30,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15800.00,-,-,-,348.90,348.90,490.85,-,-,-,350.00,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15700.00,-,-,-,535.10,535.10,532.85,-,-,-,25.00,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15400.00,-,-,-,896.20,-,673.90,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15300.00,-,-,-,942.45,-,726.05,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15500.00,625.00,625.00,625.00,625.00,625.00,625.00,12.00,48.38,187500.00,1000.00,300.00,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15200.00,-,-,-,990.40,-,780.70,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14900.00,-,-,-,1144.50,-,960.10,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15000.00,925.00,925.00,919.90,920.00,920.00,920.00,14.00,55.72,322497.50,700.00,325.00,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,15100.00,-,-,-,1040.10,-,838.00,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14800.00,-,-,-,1199.30,-,1024.90,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14500.00,-,-,-,1373.80,-,1234.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14600.00,-,-,-,1313.90,-,1162.40,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14700.00,-,-,-,1255.75,-,1092.15,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14100.00,-,-,-,1630.05,-,1542.80,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14400.00,-,-,-,1435.35,-,1308.05,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14300.00,-,-,-,1498.60,-,1384.30,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14200.00,-,-,-,1563.50,-,1462.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,14000.00,-,-,-,1698.90,-,1624.85,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13800.00,-,-,-,1840.15,-,1793.95,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13900.00,-,-,-,1768.75,-,1708.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13700.00,-,-,-,1912.45,-,1880.75,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13600.00,-,-,-,1986.80,-,1969.00,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13300.00,-,-,-,2003.80,-,2240.80,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13200.00,-,-,-,2081.15,-,2333.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13400.00,-,-,-,2139.70,-,2149.10,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,28-Aug-2014,CE,13500.00,-,-,-,2062.55,-,2058.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16700.00,-,-,-,323.25,-,354.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16800.00,-,-,-,327.95,-,328.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16600.00,-,-,-,346.90,-,382.20,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16400.00,-,-,-,400.15,-,442.50,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16300.00,-,-,-,429.10,-,475.25,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16500.00,-,-,-,372.75,-,411.50,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16200.00,-,-,-,459.70,-,509.90,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16000.00,-,-,-,525.95,-,584.75,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,16100.00,-,-,-,491.95,-,546.35,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15900.00,-,-,-,561.70,-,625.10,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15700.00,-,-,-,638.60,-,711.85,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15800.00,-,-,-,599.25,-,667.50,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15600.00,-,-,-,679.90,-,758.25,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15500.00,-,-,-,723.05,-,806.80,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15200.00,-,-,-,864.30,-,964.80,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15400.00,-,-,-,768.15,-,857.40,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15300.00,-,-,-,815.20,-,910.05,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15000.00,-,-,-,968.35,-,1080.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14900.00,-,-,-,1023.35,-,1141.60,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14800.00,-,-,-,1080.35,-,1204.65,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,15100.00,-,-,-,915.30,-,1021.65,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14600.00,-,-,-,1200.25,-,1336.75,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14500.00,-,-,-,1263.15,-,1406.40,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14400.00,-,-,-,1328.00,-,1477.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14700.00,-,-,-,1139.30,-,1269.70,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14300.00,-,-,-,1394.70,-,1549.70,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14200.00,-,-,-,1463.95,-,1624.25,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14100.00,-,-,-,1534.50,-,1700.50,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,14000.00,-,-,-,1606.25,-,1778.45,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,13800.00,-,-,-,1755.80,-,1939.00,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,13700.00,-,-,-,1833.00,-,2021.50,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,13900.00,-,-,-,1680.20,-,1857.95,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,13600.00,-,-,-,1911.75,-,2105.35,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,13500.00,-,-,-,1992.05,-,2190.55,-,-,-,-,-,15321.35
BANKNIFTY,01-Jul-2014,25-Sep-2014,CE,13400.00,-,-,-,1997.80,-,2276.95,-,-,-,-,-,15321.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,17200.00,36.00,43.05,36.00,38.25,38.90,38.25,1283.00,5529.66,1276320.00,30200.00,10125.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,17100.00,50.00,51.95,47.45,47.45,47.45,47.45,15.00,64.31,18528.75,3675.00,325.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,17000.00,66.80,66.80,53.00,56.65,57.00,56.65,2440.00,10405.69,3569478.75,102925.00,9875.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16900.00,73.00,74.00,67.00,69.20,67.00,69.20,21.00,89.10,37432.50,975.00,-100.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16600.00,120.50,124.95,102.60,115.40,111.15,115.40,275.00,1149.37,811757.50,6700.00,600.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16800.00,77.00,88.90,75.00,82.00,82.00,82.00,309.00,1303.97,617356.25,8250.00,6000.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16700.00,95.00,105.15,95.00,98.10,96.00,98.10,291.00,1222.29,736841.25,5950.00,3350.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16500.00,134.95,146.05,126.00,134.90,135.05,134.90,7267.00,30226.23,24985356.25,231900.00,57900.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16400.00,150.00,168.15,148.70,157.70,155.00,157.70,400.00,1655.85,1585015.00,12500.00,1450.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16200.00,198.70,225.80,179.65,213.70,213.65,213.70,976.00,4005.16,5236431.25,27400.00,-375.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16100.00,234.60,260.00,230.00,245.90,244.20,245.90,888.00,3629.44,5523876.25,21125.00,4550.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16300.00,178.50,195.30,172.80,183.75,180.00,183.75,338.00,1393.13,1578002.50,9200.00,-1225.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,16000.00,279.95,298.00,257.60,280.70,280.10,280.70,10601.00,43152.12,74811765.00,446200.00,34925.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15900.00,305.90,335.60,300.65,320.80,321.20,320.80,281.00,1139.61,2263190.00,18575.00,-450.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15600.00,477.90,485.00,426.85,460.20,460.00,460.20,1230.00,4938.38,14137613.75,26350.00,2025.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15500.00,501.20,540.00,480.15,515.05,510.00,515.05,3906.00,15635.83,50007785.00,308550.00,-4075.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15700.00,430.60,433.50,382.70,408.95,405.55,408.95,1384.00,5575.11,14290871.25,18100.00,4150.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15800.00,335.00,380.00,335.00,362.00,358.05,362.00,464.00,1874.52,4172160.00,29975.00,3050.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15100.00,708.10,773.15,708.10,754.55,758.10,754.55,97.00,384.47,1829703.75,8625.00,25.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15400.00,556.50,597.75,514.05,567.90,567.00,567.90,903.00,3605.25,12870373.75,36800.00,-3425.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15300.00,603.00,659.50,586.15,629.75,632.00,629.75,186.00,740.51,2905915.00,28225.00,-350.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15200.00,655.00,710.00,645.00,692.25,691.75,692.25,172.00,682.93,2933177.50,16875.00,-100.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,15000.00,790.00,849.90,776.00,820.45,820.00,820.45,438.00,1731.82,8931611.25,73275.00,-1850.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14900.00,855.00,890.00,855.00,890.00,890.00,890.00,3.00,11.83,65875.00,1125.00,-50.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14600.00,-,-,-,965.80,965.80,1085.95,-,-,-,525.00,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14500.00,1200.00,1221.25,1185.00,1221.25,1221.25,1221.25,29.00,113.85,872043.75,8150.00,-200.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14700.00,-,-,-,900.00,900.00,1005.90,-,-,-,850.00,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14400.00,-,-,-,367.75,-,1253.55,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14800.00,950.00,975.00,950.00,975.00,975.00,975.00,4.00,15.76,96250.00,550.00,-75.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14300.00,-,-,-,1050.05,1050.05,1340.65,-,-,-,50.00,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14100.00,-,-,-,459.15,-,1520.30,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14200.00,-,-,-,1100.00,1100.00,1429.65,-,-,-,25.00,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,14000.00,1549.65,1650.00,1549.65,1620.00,1620.00,1620.00,101.00,394.07,4057241.25,22600.00,1575.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13900.00,-,-,-,529.30,-,1705.95,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13800.00,-,-,-,567.30,-,1800.55,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13700.00,-,-,-,607.25,-,1896.05,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13500.00,2067.40,2082.10,2064.05,2078.00,2078.00,2078.00,23.00,89.56,1193041.25,7200.00,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13600.00,-,-,-,649.25,-,1992.40,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13400.00,-,-,-,739.55,-,2186.85,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13300.00,-,-,-,1950.00,1950.00,2284.75,-,-,-,75.00,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13200.00,-,-,-,838.35,-,2383.00,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13100.00,-,-,-,890.95,-,2481.55,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,13000.00,2500.00,2550.25,2500.00,2548.50,2546.85,2548.50,5.00,19.41,316181.25,2850.00,125.00,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,12500.00,-,-,-,2691.05,2691.05,3075.70,-,-,-,550.00,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,12600.00,-,-,-,1186.10,-,2976.45,-,-,-,-,-,15490.35
BANKNIFTY,02-Jul-2014,31-Jul-2014,CE,12900.00,-,-,-,2450.00,2450.00,2679.15,-,-,-,25.00,-,15490.35
