Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,13500.00,7.00,7.00,4.10,4.15,4.15,4.15,8.00,27.01,1193.75,1175.00,25.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,13700.00,-,-,-,458.25,-,11.80,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,13600.00,-,-,-,491.65,-,14.80,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,13300.00,-,-,-,14.90,14.90,28.50,-,-,-,125.00,-,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,13000.00,17.85,17.85,13.05,15.20,15.00,15.20,833.00,2710.50,324690.00,46900.00,10625.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12800.00,25.00,27.00,21.25,25.15,25.30,25.15,113.00,362.31,71430.00,6500.00,2325.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,13200.00,25.00,25.00,10.00,10.00,10.00,10.00,4.00,13.22,1750.00,125.00,-,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,13100.00,-,-,-,18.00,18.00,42.95,-,-,-,25.00,-,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12900.00,-,-,-,17.95,17.95,63.35,-,-,-,925.00,-,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12400.00,25.15,66.20,25.15,63.20,64.85,63.20,1038.00,3233.62,1582308.75,14950.00,2875.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12600.00,37.85,44.80,32.55,38.40,40.20,38.40,692.00,2186.44,664180.00,6325.00,3925.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12700.00,29.10,32.00,15.05,30.40,30.80,30.40,617.00,1963.65,467725.00,8200.00,8075.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12500.00,41.70,52.00,37.80,49.55,50.40,49.55,6022.00,18889.14,7039418.75,95025.00,-25975.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12300.00,65.90,86.50,65.90,83.55,86.00,83.55,1919.00,5938.94,3801165.00,22075.00,15325.00,11714.90
BANKNIFTY,01-Jul-2013,25-Jul-2013,CE,12200.00,85.00,110.00,85.00,105.70,109.00,105.70,2545.00,7825.21,6296095.00,32625.00,14825.00,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,14300.00,-,-,-,275.65,-,50.30,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,14400.00,-,-,-,253.70,-,44.50,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,14200.00,-,-,-,299.10,-,56.80,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,14100.00,-,-,-,323.70,-,64.00,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,14000.00,-,-,-,350.60,-,72.05,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13800.00,-,-,-,409.70,-,90.75,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13900.00,-,-,-,379.20,-,80.95,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13600.00,-,-,-,476.30,-,113.60,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13700.00,-,-,-,442.05,-,101.65,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13500.00,-,-,-,512.60,-,126.80,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13400.00,-,-,-,550.90,-,141.25,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13200.00,-,-,-,633.90,-,174.45,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13300.00,-,-,-,591.35,-,157.10,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12900.00,-,-,-,774.75,-,236.60,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13000.00,-,-,-,725.55,-,214.35,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,13100.00,-,-,-,678.60,-,193.35,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12600.00,-,-,-,935.65,-,314.65,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12400.00,-,-,-,1054.15,-,377.70,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12500.00,-,-,-,128.00,128.00,345.05,-,-,-,375.00,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12800.00,-,-,-,826.10,-,260.20,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12700.00,-,-,-,879.75,-,286.40,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12300.00,-,-,-,1116.75,-,412.70,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12000.00,-,-,-,281.70,285.00,532.25,-,-,-,6900.00,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11800.00,-,-,-,1461.90,-,624.80,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11900.00,-,-,-,1389.25,-,577.20,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12100.00,-,-,-,1248.45,-,489.90,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11700.00,-,-,-,1536.90,-,675.05,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,12200.00,-,-,-,1181.50,-,450.05,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11300.00,-,-,-,1854.60,-,902.55,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11400.00,-,-,-,1772.70,-,841.70,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11600.00,495.00,505.00,480.00,480.00,480.00,480.00,80.00,241.81,981250.00,2050.00,2000.00,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11200.00,-,-,-,1938.10,-,966.05,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11100.00,-,-,-,1746.05,-,1032.10,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11500.00,-,-,-,1692.35,-,783.45,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10600.00,-,-,-,1893.35,-,1398.85,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10800.00,-,-,-,1914.30,-,1245.35,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10700.00,-,-,-,1878.30,-,1321.00,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10900.00,-,-,-,1908.90,-,1172.30,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,11000.00,-,-,-,1826.70,-,1101.15,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10300.00,-,-,-,1782.80,-,1644.30,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10400.00,-,-,-,1697.50,-,1560.65,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10100.00,-,-,-,1822.00,-,1816.70,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10500.00,-,-,-,1845.65,-,1478.75,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10000.00,-,-,-,1644.20,-,1905.15,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,10200.00,-,-,-,1869.55,-,1729.70,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,9700.00,-,-,-,1849.55,-,2178.00,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,9900.00,-,-,-,1727.55,-,1994.90,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,9500.00,-,-,-,1751.10,-,2365.00,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,9600.00,-,-,-,1783.95,-,2271.05,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,29-Aug-2013,CE,9800.00,-,-,-,1812.55,-,2085.90,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,13100.00,-,-,-,306.90,-,316.95,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12900.00,-,-,-,356.00,-,368.60,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,13200.00,-,-,-,284.40,-,293.35,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12800.00,-,-,-,221.15,-,397.15,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,13000.00,-,-,-,330.90,-,341.70,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12500.00,-,-,-,288.15,-,493.60,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12600.00,-,-,-,264.35,-,459.60,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12700.00,-,-,-,242.20,-,427.50,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12300.00,-,-,-,340.80,-,567.35,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12400.00,-,-,-,313.30,-,529.50,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12200.00,-,-,-,370.15,-,607.20,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11900.00,-,-,-,470.35,-,739.25,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12100.00,-,-,-,401.50,-,649.10,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11800.00,-,-,-,508.00,-,787.55,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11700.00,-,-,-,547.85,-,838.00,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,12000.00,-,-,-,434.85,-,693.10,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11600.00,-,-,-,589.95,-,890.60,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11500.00,-,-,-,634.40,-,945.40,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11400.00,-,-,-,681.20,-,1002.40,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11300.00,-,-,-,730.40,-,1061.60,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11100.00,-,-,-,835.95,-,1186.45,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11000.00,-,-,-,892.35,-,1252.05,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10900.00,-,-,-,951.15,-,1320.25,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,11200.00,-,-,-,781.95,-,1122.95,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10800.00,-,-,-,1012.30,-,1390.10,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10700.00,-,-,-,1075.85,-,1461.95,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10300.00,-,-,-,1353.05,-,1767.20,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10200.00,-,-,-,1427.70,-,1847.90,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10400.00,-,-,-,1280.85,-,1688.10,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10600.00,-,-,-,1141.70,-,1535.20,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10100.00,-,-,-,1504.35,-,1930.20,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10500.00,-,-,-,1210.35,-,1610.75,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,9900.00,-,-,-,1663.30,-,2099.20,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,10000.00,-,-,-,1582.90,-,2014.00,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,9800.00,-,-,-,1745.40,-,2185.75,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,9600.00,-,-,-,1914.40,-,2362.35,-,-,-,-,-,11714.90
BANKNIFTY,01-Jul-2013,26-Sep-2013,CE,9700.00,-,-,-,1829.15,-,2273.50,-,-,-,-,-,11714.90
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14700.00,-,-,-,243.95,-,0.40,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14500.00,-,-,-,288.05,-,0.70,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14600.00,-,-,-,265.55,-,0.55,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14400.00,-,-,-,176.95,-,0.95,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14900.00,-,-,-,222.80,-,0.20,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14800.00,-,-,-,252.80,-,0.30,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14300.00,-,-,-,294.30,-,1.30,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14200.00,-,-,-,317.65,-,1.70,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14100.00,-,-,-,342.00,-,2.25,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13900.00,-,-,-,396.75,-,3.90,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13800.00,-,-,-,426.60,-,5.10,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,14000.00,-,-,-,368.55,-,3.00,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13600.00,-,-,-,491.65,-,8.50,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13500.00,5.95,6.00,5.95,6.00,6.00,6.00,8.00,27.01,1197.50,1275.00,100.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13700.00,-,-,-,458.25,-,6.60,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13400.00,-,-,-,50.40,50.40,13.90,-,-,-,25.00,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13300.00,-,-,-,14.90,14.90,17.60,-,-,-,125.00,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13200.00,12.00,12.00,8.00,8.00,8.00,8.00,2.00,6.61,500.00,175.00,50.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13100.00,-,-,-,18.00,18.00,27.80,-,-,-,25.00,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,13000.00,14.50,18.90,10.10,11.65,12.85,11.65,594.00,1932.52,201832.50,46925.00,25.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12900.00,14.10,20.00,14.10,14.40,14.40,14.40,38.00,122.70,15355.00,950.00,25.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12800.00,25.65,28.00,17.00,18.95,17.00,18.95,195.00,625.12,111755.00,8600.00,2100.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12700.00,30.15,33.30,22.00,22.70,30.95,22.70,544.00,1730.86,365683.75,14150.00,5950.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12600.00,36.95,44.00,27.85,29.40,28.20,29.40,618.00,1952.17,546551.25,11900.00,5575.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12500.00,46.95,54.90,36.00,37.40,38.00,37.40,3096.00,9708.74,3373638.75,102150.00,7125.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12400.00,55.70,70.35,46.55,48.45,49.00,48.45,1582.00,4926.06,2185986.25,21075.00,6125.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12200.00,94.70,114.00,78.00,80.65,80.00,80.65,2738.00,8414.01,6311058.75,40300.00,7675.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12300.00,80.00,90.00,60.55,62.55,63.00,62.55,1764.00,5457.18,3287848.75,29000.00,6925.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12100.00,118.00,142.60,99.25,103.35,106.40,103.35,2174.00,6639.59,6324135.00,27575.00,750.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,12000.00,155.05,179.45,125.60,131.45,133.05,131.45,11637.00,35338.97,42796843.75,162375.00,21700.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11800.00,228.35,265.30,194.70,203.35,208.35,203.35,4025.00,12101.72,22797228.75,34075.00,-2975.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11900.00,184.40,219.00,157.70,165.00,168.00,165.00,1227.00,3706.90,5657703.75,15925.00,2825.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11700.00,302.35,319.00,236.35,250.85,256.90,250.85,3997.00,11964.03,27280083.75,31725.00,2775.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11500.00,390.00,440.30,340.00,354.15,365.00,354.15,1188.00,3528.23,11273238.75,68825.00,-2075.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11600.00,334.85,370.00,284.60,295.60,309.55,295.60,1074.00,3200.51,8591248.75,40450.00,50.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11400.00,455.00,517.00,410.00,414.50,414.00,414.50,141.00,417.77,1591577.50,11675.00,-850.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11300.00,530.05,557.75,472.00,481.30,499.10,481.30,241.00,711.64,3081187.50,12000.00,-1450.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11200.00,665.00,665.00,552.00,560.00,570.00,560.00,161.00,476.32,2552117.50,15350.00,-1275.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11100.00,-,-,-,724.90,724.90,705.25,-,-,-,1450.00,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,11000.00,767.80,812.65,705.00,720.30,739.30,720.30,102.00,299.20,1869927.50,8900.00,425.00,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,10900.00,-,-,-,885.00,885.00,857.85,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,10800.00,-,-,-,850.00,850.00,939.35,-,-,-,250.00,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,10700.00,-,-,-,880.00,880.00,1023.85,-,-,-,25.00,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,10600.00,-,-,-,900.00,900.00,1111.00,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,10400.00,-,-,-,1560.80,-,1291.90,-,-,-,-,-,11614.25
BANKNIFTY,02-Jul-2013,25-Jul-2013,CE,10300.00,-,-,-,1652.55,-,1385.10,-,-,-,-,-,11614.25
