Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,12000.00,159.85,267.15,150.00,239.45,225.25,239.45,24028.00,73434.26,135025850.00,222625.00,117475.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11900.00,200.00,310.00,165.50,276.85,271.95,276.85,2609.00,7942.73,18095493.75,32900.00,26150.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11800.00,220.00,359.95,220.00,324.95,319.75,324.95,6454.00,19550.15,51084732.50,45850.00,18075.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11700.00,285.35,413.00,249.95,375.95,360.00,375.95,5567.00,16782.45,49897908.75,23750.00,5900.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11600.00,285.50,470.00,285.50,428.75,411.00,428.75,4573.00,13724.92,46322315.00,31275.00,11800.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11500.00,339.40,530.90,335.05,485.45,470.00,485.45,6994.00,20910.19,80244195.00,59975.00,-35250.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11400.00,420.70,590.00,400.00,559.90,547.95,559.90,596.00,1776.87,7827235.00,12425.00,2125.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11300.00,480.00,660.00,480.00,622.15,600.00,622.15,417.00,1239.97,6194287.50,12575.00,-2675.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10900.00,850.00,920.00,850.00,860.70,860.70,860.70,14.00,41.28,313217.50,8625.00,-50.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11000.00,695.05,908.75,675.40,850.20,818.30,850.20,582.00,1719.92,11942466.25,69125.00,4050.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11100.00,613.90,799.00,613.90,767.40,761.50,767.40,49.00,144.91,893105.00,13450.00,150.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10800.00,954.35,1060.00,915.00,995.60,1013.00,995.60,52.00,153.06,1266478.75,13525.00,-275.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,11200.00,547.05,730.00,547.00,704.45,680.00,704.45,386.00,1145.35,6455226.25,13150.00,-1325.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10700.00,930.00,1124.65,930.00,1124.65,1124.65,1124.65,44.00,129.48,1178243.75,4075.00,-475.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10400.00,1400.00,1400.00,1380.00,1380.00,1380.00,1380.00,20.00,58.99,699500.00,2175.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10600.00,1195.25,1195.25,1106.85,1106.85,1106.85,1106.85,5.00,14.71,145683.75,2150.00,-25.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10500.00,1113.15,1305.00,1075.90,1286.90,1286.90,1286.90,160.00,469.53,4952772.50,18375.00,375.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10300.00,1349.15,1349.15,1349.15,1349.15,1349.15,1349.15,1.00,2.91,33728.75,1100.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9900.00,-,-,-,529.20,-,1835.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9800.00,-,-,-,1350.00,1350.00,1927.25,-,-,-,25.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10200.00,1499.00,1549.00,1499.00,1500.00,1500.00,1500.00,5.00,14.64,188700.00,1375.00,75.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10100.00,-,-,-,1400.00,1400.00,1656.25,-,-,-,250.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,10000.00,1584.90,1779.40,1563.85,1728.35,1715.00,1728.35,189.00,551.68,7918241.25,21800.00,-1600.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9700.00,-,-,-,1699.00,1699.00,2020.15,-,-,-,75.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9500.00,-,-,-,1950.00,1950.00,2208.90,-,-,-,1025.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9400.00,2320.00,2330.00,2320.00,2325.00,2325.00,2325.00,4.00,11.72,232500.00,175.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9600.00,-,-,-,1900.00,1900.00,2114.05,-,-,-,125.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9300.00,-,-,-,748.05,-,2400.85,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9200.00,-,-,-,2178.00,2178.00,2497.75,-,-,-,25.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8800.00,-,-,-,2568.00,2568.00,2889.50,-,-,-,25.00,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8900.00,-,-,-,929.35,-,2791.10,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9100.00,-,-,-,2000.00,2000.00,2595.15,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8700.00,-,-,-,1031.35,-,2988.10,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,9000.00,2660.00,2760.00,2660.00,2707.15,2690.00,2707.15,16.00,46.86,1086450.00,8575.00,-150.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8300.00,-,-,-,1258.65,-,3384.00,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8400.00,-,-,-,1198.90,-,3284.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8200.00,-,-,-,1320.40,-,3483.20,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8600.00,-,-,-,1085.25,-,3086.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8500.00,-,-,-,1141.10,-,3185.85,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7800.00,-,-,-,1586.95,-,3880.25,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7700.00,-,-,-,1658.20,-,3979.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8100.00,-,-,-,1384.05,-,3582.40,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7900.00,-,-,-,1517.55,-,3780.95,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,8000.00,3687.00,3687.00,3660.00,3673.50,3660.00,3673.50,3.00,8.76,275850.00,975.00,25.00,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7600.00,-,-,-,1730.85,-,4078.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7200.00,-,-,-,1844.85,-,4476.25,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7300.00,-,-,-,1960.00,-,4376.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7500.00,-,-,-,1805.55,-,4178.25,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7100.00,-,-,-,1921.45,-,4575.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,28-Nov-2013,CE,7400.00,-,-,-,1881.95,-,4277.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,13100.00,-,-,-,299.10,-,322.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12900.00,-,-,-,344.45,-,371.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12800.00,-,-,-,340.35,-,398.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,13000.00,-,-,-,321.10,-,346.70,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12700.00,-,-,-,363.90,-,427.05,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12500.00,-,-,-,370.50,-,489.05,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12400.00,-,-,-,429.50,-,522.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12600.00,-,-,-,388.35,-,457.20,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12300.00,-,-,-,475.95,-,557.95,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12000.00,-,-,-,547.55,-,675.05,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11900.00,-,-,-,513.30,-,717.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11800.00,-,-,-,645.30,-,762.75,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12100.00,-,-,-,520.00,-,634.10,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,12200.00,-,-,-,493.65,-,595.10,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11500.00,-,-,-,750.55,-,909.45,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11400.00,-,-,-,780.90,-,962.45,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11300.00,-,-,-,812.35,-,1017.50,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11600.00,-,-,-,721.15,-,858.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11200.00,-,-,-,844.85,-,1074.65,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11700.00,-,-,-,692.80,-,809.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11100.00,-,-,-,878.45,-,1133.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,11000.00,910.00,1015.00,910.00,1015.00,1015.00,1015.00,6.00,17.94,144125.00,3500.00,125.00,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10900.00,-,-,-,949.05,-,1258.35,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10800.00,-,-,-,650.00,650.00,1323.65,-,-,-,125.00,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10600.00,-,-,-,1063.75,-,1460.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10500.00,-,-,-,1100.00,1100.00,1532.10,-,-,-,500.00,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10700.00,-,-,-,1024.30,-,1391.45,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10400.00,-,-,-,1146.35,-,1604.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10200.00,-,-,-,1234.00,-,1756.30,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10100.00,-,-,-,1279.80,-,1834.65,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10300.00,-,-,-,1189.50,-,1679.65,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9700.00,-,-,-,1476.35,-,2163.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9800.00,-,-,-,1425.20,-,2079.15,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,10000.00,-,-,-,1326.90,-,1914.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9900.00,-,-,-,1375.40,-,1996.10,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9500.00,-,-,-,1000.00,1000.00,2336.40,-,-,-,250.00,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9600.00,-,-,-,1528.90,-,2249.35,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9400.00,-,-,-,1638.20,-,2424.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9000.00,-,-,-,1873.55,-,2787.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8900.00,-,-,-,1936.30,-,2880.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9100.00,-,-,-,1812.60,-,2695.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9300.00,-,-,-,1694.90,-,2513.95,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,9200.00,-,-,-,1753.05,-,2604.30,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8800.00,-,-,-,2000.10,-,2974.50,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8700.00,-,-,-,2065.35,-,3068.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8500.00,-,-,-,2199.90,-,3259.35,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8400.00,-,-,-,2078.65,-,3355.30,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8300.00,-,-,-,2148.00,-,3451.65,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8600.00,-,-,-,2131.95,-,3163.85,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8000.00,-,-,-,2124.55,-,3742.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8200.00,-,-,-,1985.15,-,3548.40,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,26-Dec-2013,CE,8100.00,-,-,-,2054.10,-,3645.45,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,13100.00,-,-,-,515.35,-,545.85,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,13000.00,-,-,-,542.25,-,574.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12900.00,-,-,-,570.35,-,604.45,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12800.00,-,-,-,599.65,-,635.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12700.00,-,-,-,630.15,-,668.05,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12600.00,-,-,-,661.95,-,701.85,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12400.00,-,-,-,729.45,-,773.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12500.00,-,-,-,695.05,-,737.00,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12300.00,-,-,-,765.20,-,811.50,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12100.00,-,-,-,840.90,-,891.75,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12200.00,-,-,-,802.35,-,850.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,12000.00,510.00,510.00,510.00,510.00,510.00,510.00,2.00,6.25,25500.00,50.00,50.00,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11900.00,-,-,-,922.35,-,978.00,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11800.00,-,-,-,965.30,-,1023.45,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11400.00,-,-,-,1152.40,-,1220.90,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11500.00,-,-,-,1103.25,-,1169.15,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11700.00,-,-,-,1009.75,-,1070.40,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11600.00,-,-,-,1055.75,-,1119.00,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11300.00,-,-,-,1203.05,-,1274.25,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11200.00,-,-,-,1255.25,-,1329.20,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11100.00,-,-,-,1309.10,-,1385.75,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,11000.00,-,-,-,1364.50,-,1443.95,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10900.00,-,-,-,1421.55,-,1503.75,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10600.00,-,-,-,1602.20,-,1692.80,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10700.00,-,-,-,1540.40,-,1628.20,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10800.00,-,-,-,1480.15,-,1565.15,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10500.00,-,-,-,1665.65,-,1759.55,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10300.00,-,-,-,1797.70,-,1896.75,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10400.00,-,-,-,1731.10,-,1827.35,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10200.00,-,-,-,1865.85,-,1967.65,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10000.00,-,-,-,2006.75,-,2113.40,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,10100.00,-,-,-,1935.55,-,2039.60,-,-,-,-,-,11628.65
BANKNIFTY,01-Nov-2013,30-Jan-2014,CE,9900.00,-,-,-,2079.00,-,2188.60,-,-,-,-,-,11628.65
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,13200.00,-,-,-,105.30,-,87.50,-,-,-,-,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,13000.00,30.00,32.00,25.00,26.35,28.20,26.35,397.00,1292.99,274361.25,30250.00,7325.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12900.00,35.00,35.00,29.00,29.30,29.00,29.30,21.00,67.88,15375.00,3425.00,525.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,13100.00,29.80,29.80,29.80,29.80,29.80,29.80,1.00,3.28,745.00,5125.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12500.00,115.80,115.80,76.00,81.45,79.00,81.45,2115.00,6654.60,4522445.00,104825.00,23700.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12700.00,58.10,62.00,49.95,54.30,55.00,54.30,40.00,127.55,55057.50,8450.00,400.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12800.00,35.00,42.50,35.00,38.75,42.50,38.75,2.00,6.42,1937.50,3375.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12600.00,65.05,77.55,65.05,67.50,66.00,67.50,38.00,120.34,64270.00,32800.00,-725.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12300.00,190.00,190.05,120.25,123.80,121.00,123.80,56.00,174.00,180203.75,6225.00,-275.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12200.00,175.05,175.05,141.00,149.95,141.00,149.95,251.00,775.29,973736.25,41050.00,1825.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12400.00,105.00,120.00,98.00,104.45,105.00,104.45,89.00,278.25,234531.25,34550.00,200.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12100.00,278.95,278.95,168.50,178.80,188.10,178.80,43.00,132.16,208236.25,8950.00,225.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,12000.00,254.95,255.00,204.25,212.90,205.00,212.90,4500.00,13744.52,24451587.50,247775.00,25150.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11900.00,313.65,313.65,245.20,250.65,245.20,250.65,338.00,1027.80,2225080.00,32800.00,-100.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11800.00,345.00,345.55,288.05,298.45,288.35,298.45,1109.00,3355.40,8385356.25,40400.00,-5450.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11500.00,460.05,481.05,440.00,455.80,445.35,455.80,644.00,1927.25,7575278.75,55600.00,-4375.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11700.00,392.00,392.00,329.00,345.75,329.00,345.75,506.00,1524.39,4433706.25,28750.00,5000.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11600.00,425.25,426.55,397.45,401.90,399.85,401.90,88.00,264.10,890098.75,31225.00,-50.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11400.00,550.25,550.25,507.40,517.75,507.40,517.75,30.00,89.41,390908.75,11900.00,-525.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11200.00,659.50,680.00,643.40,644.70,643.40,644.70,59.00,174.86,966113.75,12825.00,-325.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11300.00,600.00,610.00,575.50,580.60,575.50,580.60,10.00,29.72,147310.00,12525.00,-50.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11000.00,820.00,840.05,780.00,800.80,800.00,800.80,31.00,91.51,625972.50,68900.00,-225.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,11100.00,733.20,733.20,720.05,725.00,725.00,725.00,3.00,8.87,54456.25,13450.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10900.00,-,-,-,860.70,860.70,972.35,-,-,-,8625.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10600.00,-,-,-,1106.85,1106.85,1199.40,-,-,-,2150.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10700.00,-,-,-,1124.65,1124.65,1121.00,-,-,-,4075.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10800.00,-,-,-,995.60,1013.00,1045.15,-,-,-,13525.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10400.00,-,-,-,1380.00,1380.00,1363.25,-,-,-,2175.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10500.00,1301.30,1301.30,1187.95,1200.00,1200.00,1200.00,7.00,20.56,218162.50,18325.00,-50.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10100.00,-,-,-,1400.00,1400.00,1624.25,-,-,-,250.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10300.00,-,-,-,1349.15,1349.15,1448.40,-,-,-,1100.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10200.00,1301.00,1301.00,1301.00,1301.00,1301.00,1301.00,1.00,2.88,32525.00,1400.00,25.00,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,10000.00,-,-,-,1728.35,1715.00,1714.60,-,-,-,21800.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,9800.00,-,-,-,1350.00,1350.00,1899.40,-,-,-,25.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,9700.00,-,-,-,1699.00,1699.00,1993.50,-,-,-,75.00,-,11614.05
BANKNIFTY,03-Nov-2013,28-Nov-2013,CE,9900.00,-,-,-,529.20,-,1806.40,-,-,-,-,-,11614.05
